original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
MIDDLE,Middle Lobe of the Prostate,99,2,Middle,1.0000,Proximal<;>Middle,0.7877,Middle<;>Distal,0.7407,Midline,0.7163,Rectum<;>Middle,0.6688
MIDDLE 1/3,Middle<;>Stomach,99,2,Middle,0.7723,Midline,0.5989,Proximal<;>Middle,0.5971,Middle<;>Distal,0.5825,Middle Lobe of the Right Lung,0.5453
MIDDLEBASE,Middle of the Prostate<;>Base of the Prostate,99,2,Middle,0.8566,Midline,0.6936,Proximal<;>Middle,0.6698,Middle<;>Distal,0.6591,Rectum<;>Middle,0.6155
MIDLINE,Midline,1,2,Midline,1.0000,Middle,0.7163,Frontal Lobe<;>Midline,0.7065,Flank,0.6365,Distant,0.6180
MINOR PELVIS EXTRA ADRENAL PGL,Lesser Pelvis<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.7931,Retroperitoneal paraganglioma,0.7174,Lesser Pelvis<;>Extra-Adrenal,0.6536,Extra-Adrenal<;>Abdomen<;>Pelvis,0.5860,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.5578
MULTIFOCAL LEFT FRONTAL/TEMPORAL/PARIETAL; RIGHT OCCIPITAL,Multifocal<;>Left<;>Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe<;>Right<;>Occipital Lobe,1,2,Multifocal<;>Left<;>Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe<;>Right<;>Occipital Lobe,0.8069,Multifocal,0.6000,Right<;>Frontal Lobe<;>Temporal Lobe,0.5960,Left<;>Frontal Lobe<;>Temporal Lobe,0.5943,Left<;>Parietal Lobe<;>Right<;>Parietal Lobe,0.5780
MUSCLE,Muscle,1,2,Muscle,1.0000,Soft Tissue,0.5852,Tissue,0.5241,Limb,0.5137,Skin/Subcutaneous Tissue,0.4854
NASAL CAVITY,Nasal Cavity,1,2,Nasal Cavity,1.0000,Nasal Cavity<;>Paranasal Sinus,0.8339,Sinonasal Tract,0.7012,Nasopharynx,0.7003,Oral Cavity,0.6335
NASAL SEPTUM,Nasal Septum,1,2,Nasal Septum,1.0000,Nasal Cavity,0.5548,Sinonasal Tract,0.5542,Midline,0.5495,Corpus Callosum,0.5334
NASOPHARYNX,Nasopharynx,1,2,Nasopharynx,1.0000,Oropharynx,0.7629,Nasal Cavity,0.7003,Pharynx,0.6773,Nasal Cavity<;>Paranasal Sinus,0.6634
NATRUNK,Trunk,99,2,Nonmetastatic,0.4248,Buttock,0.4082,Neck,0.4060,Brain,0.3956,Perinephric,0.3939
NECK,Neck of Gallbladder,99,2,Neck,1.0000,Cervical,0.8257,Head and Neck,0.8219,Right<;>Neck,0.7056,Head,0.7038
NECK LYMPH NODE,Neck<;>Lymph Node,1,2,Neck<;>Lymph Node,0.9830,Head and Neck<;>Regional Lymph Node,0.7526,Lymph Node,0.7435,Regional Lymph Node,0.7245,Right<;>Cervical Lymph Node,0.6747
NECK MASS,Neck,2,2,Neck<;>Lymph Node,0.6647,Neck,0.6440,Cervical,0.5615,Skin Nodule,0.5337,Right<;>Neck,0.5316
NON-METASTATIC CASTRATION-RESISTANT,Nonmetastatic,1,2,Nonmetastatic,0.6248,Metastatic,0.4960,Locally Advanced Malignant Neoplasm,0.4865,Circulating Tumor Cell Count,0.4377,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.4316
NONRESPONDING ADRENAL GLAND METASTASIS,Metastatic Malignant Neoplasm in the Adrenal Gland,1,2,Metastatic Malignant Neoplasm in the Adrenal Gland,0.5930,Nonmetastatic,0.5457,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.4849,Extra-Adrenal<;>Renal,0.4719,Retrocaval<;>Retroperitoneum<;>Extra-Adrenal,0.4580
NONRESPONDING CUTANEOUS METASTASIS,Skin<;>Metastasis,5,2,Nonmetastatic,0.6576,Skin/Subcutaneous Tissue<;>Metastasis,0.5596,Metastatic Malignant Neoplasm in the Skin,0.5501,Metastatic,0.5136,Skin<;>Metastasis,0.5039
NONRESPONDING INGUINAL METASTASIS,Inguinal Region<;>Metastasis,1,2,Inguinal Region<;>Metastasis,0.5898,Inguinal Lymph Node<;>Metastasis,0.5780,Nonmetastatic,0.5447,Lower Extremity<;>Inguinal Region,0.4841,Inguinal Region,0.4812
NONRESPONDING SPLEEN METASTASIS,Spleen<;>Metastasis,1,2,Spleen<;>Metastasis,0.6222,Nonmetastatic,0.5360,Metastatic,0.5044,Portal Lymph Node<;>Metastasis,0.4903,Distant Metastasis,0.4735
OCCIPITAL AND TEMPORAL LOBE,Occipital Lobe<;>Temporal Lobe,1,2,Occipital Lobe<;>Temporal Lobe,0.9357,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9124,Occipital Lobe,0.8443,Occipital Lobe<;>Parietal Lobe,0.8375,Temporal Lobe,0.7934
OCCIPITAL LOBE,Occipital Lobe,1,2,Occipital Lobe,1.0000,Occipital Lobe<;>Parietal Lobe,0.9100,Occipital Lobe<;>Temporal Lobe,0.8420,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8328,Supratentorial<;>Occipital Lobe,0.8197
"OCCIPITAL LOBE,PARIETAL LOBE",Occipital Lobe<;>Parietal Lobe,1,2,Occipital Lobe<;>Parietal Lobe,0.9740,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8887,Occipital Lobe,0.8833,Parieto-Occipital,0.8659,Parietal Lobe,0.8528
"OCCIPITAL LOBE,PARIETAL LOBE,TEMPORAL LOBE",Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,1,2,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9624,Occipital Lobe<;>Temporal Lobe,0.9044,Occipital Lobe<;>Parietal Lobe,0.9032,Parietal Lobe<;>Temporal Lobe,0.8580,Occipital Lobe,0.8070
"OCCIPITAL LOBE,SUPRASELLAR/HYPOTHALAMIC/PITUITARY",Occipital Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,1,2,Occipital Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.9429,Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.7993,Occipital Lobe,0.7945,Supratentorial<;>Occipital Lobe,0.7940,Occipital Lobe<;>Parietal Lobe,0.7639
"OCCIPITAL LOBE,TEMPORAL LOBE",Occipital Lobe<;>Temporal Lobe,1,2,Occipital Lobe<;>Temporal Lobe,0.9783,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8976,Occipital Lobe,0.8390,Temporal Lobe,0.8333,Occipital Lobe<;>Parietal Lobe,0.8005
OMENTUM,Omentum,1,2,Omentum,1.0000,Greater Omentum,0.9155,Omentum<;>Peritoneum<;>Uterus,0.8608,Pelvic Peritoneum<;>Greater Omentum,0.8021,Omental Bursa,0.7225
"OMENTUM, PERITONEUM, UTERUS",Omentum<;>Peritoneum<;>Uterus,1,2,Omentum<;>Peritoneum<;>Uterus,0.9661,Omentum,0.9058,Pelvic Peritoneum<;>Greater Omentum,0.8400,Greater Omentum,0.8276,Omental Bursa,0.7114
OPTIC CHIASM,Optic Chiasm,1,2,Optic Chiasm,1.0000,Cerebellopontine Angle,0.6176,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.5790,Cerebellum<;>Posterior Cranial Fossa<;>Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.5778,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Temporal Lobe,0.5728
OPTIC NERVE,Optic Nerve,1,2,Optic Nerve,1.0000,Optic Chiasm,0.5590,Occipital Lobe,0.5084,Visual Pathway,0.5083,Central Nervous System,0.4864
OPTIC PATHWAY,Visual Pathway,1,2,Visual Pathway,0.8245,Optic Nerve,0.6934,Optic Chiasm,0.6420,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Temporal Lobe,0.6138,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.6135
"OPTIC PATHWAY,SUPRASELLAR/HYPOTHALAMIC/PITUITARY",Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,1,2,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.8890,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Temporal Lobe,0.8617,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.8615,Optic Chiasm,0.6909,Cerebellum<;>Posterior Cranial Fossa<;>Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.6844
"OPTIC PATHWAY,SUPRASELLAR/HYPOTHALAMIC/PITUITARY,TEMPORAL LOBE",Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Temporal Lobe,1,2,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Temporal Lobe,0.8679,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.8383,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.8091,Frontal Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus<;>Brain Ventricle,0.6712,Occipital Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.6611
"OPTIC PATHWAY,SUPRASELLAR/HYPOTHALAMIC/PITUITARY,THALAMUS",Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,1,2,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.8743,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Temporal Lobe,0.8222,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.8039,Frontal Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus<;>Brain Ventricle,0.6743,Occipital Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.6562
ORAL CAVITY,Oral Cavity,1,2,Oral Cavity,1.0000,Palate,0.6658,Oropharynx,0.6634,Buccal Surface,0.6425,Pharynx,0.6340
ORBITAL CAVITY,Orbit,1,2,Orbit,0.8248,Nasal Cavity,0.6269,Nasal Cavity<;>Paranasal Sinus,0.5807,Oral Cavity,0.5708,Infratemporal Fossa,0.5689
ORBITAL MASS,Orbit,1,2,Orbit,0.6068,Pelvic Mass,0.5186,Left<;>Orbit,0.5117,Retromolar Trigone,0.4207,Peritoneal<;>Nodule,0.4118
OROPHARYNX,Oropharynx,1,2,Oropharynx,1.0000,Nasopharynx,0.7629,Hypopharynx,0.7559,Pharynx,0.7376,Palate,0.6988
"OTHER LOCATIONS NOS,SPINAL CORD- LUMBAR/THECAL SAC,SPINAL CORD- THORACIC,TEMPORAL LOBE",Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,1,2,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.6104,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.5601,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.5533,Cerebellum<;>Posterior Cranial Fossa<;>Hippocampus<;>Thoracic Spine<;>Temporal Lobe<;>Thalamus,0.5401,Cervical Spinal Cord<;>Thoracic Spine,0.4960
"OTHER LOCATIONS NOS,SPINAL CORD- LUMBAR/THECAL SAC,SPINAL CORD- THORACIC,VENTRICLES",Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,1,2,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.6460,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.5235,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.5175,Cerebellum<;>Posterior Cranial Fossa<;>Hippocampus<;>Thoracic Spine<;>Temporal Lobe<;>Thalamus,0.4766,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.4599
OTHER SOFT TISSUE,Soft Tissue,1,2,Soft Tissue,0.7449,Soft Tissue<;>Extra-Adrenal,0.6258,Face<;>Soft Tissue,0.5798,Skin/Subcutaneous Tissue,0.5702,Soft Tissue<;>Metastasis,0.5238
OTHERREGIONAL CUTANEOUS OR SUBCUTANEOUS TISSUE,Skin/Subcutaneous Tissue,1,2,Skin/Subcutaneous Tissue,0.8116,Limb<;>Skin/Subcutaneous Tissue,0.7019,Skin,0.6289,Soft Tissue,0.6073,Skin/Subcutaneous Tissue<;>Trunk,0.5833
OTHERREGIONAL LYMPH NODE,Regional Lymph Node,1,2,Regional Lymph Node,0.7906,Limb<;>Regional Lymph Node,0.7870,Lymph Node,0.7777,Limb<;>Regional Lymph Node<;>Trunk,0.7387,Regional Lymph Node<;>Trunk,0.6932
OVARIES,Ovary,1,2,Ovary,0.9631,Peritoneum<;>Ovary,0.6831,Ovary<;>Uterus<;>Rectum,0.6655,Right<;>Ovary,0.6582,Left<;>Ovary,0.6216
OVARY,Ovary,1,2,Ovary,1.0000,Peritoneum<;>Ovary,0.6853,Right<;>Ovary,0.6608,Ovary<;>Uterus<;>Rectum,0.6452,Left<;>Ovary,0.6333
"OVARY, UTERUS,RECTUM",Ovary<;>Uterus<;>Rectum,1,2,Ovary<;>Uterus<;>Rectum,0.9166,Ovary,0.7934,Peritoneum<;>Ovary,0.6685,Right<;>Ovary,0.6585,Uterus<;>Pelvis,0.6485
PALATE,Palate,1,2,Palate,1.0000,Hard Palate,0.8115,Soft Palate,0.7657,Oropharynx,0.6988,Oral Cavity,0.6658
PANCREAS,Pancreas,1,2,Pancreas,1.0000,Pancreatic,0.9246,Body of the Pancreas,0.8093,Head of the Pancreas,0.7268,Retroperitoneum<;>Upper<;>Abdominal<;>Pancreas,0.7023
PANCREAS TAIL,Tail of the Pancreas,1,2,Tail of the Pancreas,0.9787,Body of the Pancreas<;>Tail of the Pancreas,0.9301,Head of the Pancreas<;>Tail of the Pancreas,0.9094,Head of the Pancreas,0.8123,Head of the Pancreas<;>Body of the Pancreas,0.8080
PARA-ADRENAL SOFT TISSUE EXTRA ADRENAL PGL,Soft Tissue<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8216,Retroperitoneal paraganglioma,0.7554,Soft Tissue<;>Extra-Adrenal,0.5276,Retroperitoneal<;>Extra-Adrenal,0.5171,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.5062
PARA-AORTIC /PERI-CAVAL EXTRA ADRENAL PGL,Paraaortic Region<;>Vena Cava<;>Extra-Adrenal,99,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8260,Retroperitoneal paraganglioma,0.7595,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.6223,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.6053,Portacaval Lymph Node<;>Extra-Adrenal,0.5743
PARA-AORTIC /PERI-CAVAL RETROPERITONEAL EXTRA ADRENAL PGL,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,4,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8531,Retroperitoneal paraganglioma,0.7885,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.6163,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.6062,Retroperitoneal<;>Extra-Adrenal,0.5936
PARA-AORTIC EXTRA ADRENAL PGL,Paraaortic Region<;>Extra-Adrenal,99,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8458,Retroperitoneal paraganglioma,0.7760,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.6094,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.5833,Retroperitoneal<;>Extra-Adrenal,0.5689
PARA-AORTIC/CELIAC ARTERY EXTRA ADRENAL PGL,Paraaortic Region<;>Celiac Artery<;>Extra-Adrenal,5,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8064,Retroperitoneal paraganglioma,0.7400,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.6792,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.5971,Paraaortic Region<;>Celiac Artery<;>Extra-Adrenal,0.5951
PARA-ESOPHAGEAL,Paraesophageal,1,2,Paraesophageal,0.8882,Lower Third of the Esophagus,0.7397,Esophagus,0.6913,Presacral,0.6115,Paraaortic Region,0.6011
PARAAORTIC,Paraaortic Region,1,2,Paraaortic Region,0.9482,Paraaortic Region<;>Extra-Adrenal,0.8859,Left<;>Paraaortic Region,0.8291,Paraaortic Region<;>Celiac Artery<;>Extra-Adrenal,0.7378,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.7029
PARAAORTIC LYMPH NODE,Aortocaval Lymph Node,3,2,Paraaortic Lymph Node,1.0000,Portacaval Lymph Node<;>Extra-Adrenal,0.8016,Aortocaval Lymph Node,0.7995,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.7620,Retroperitoneal Lymph Node,0.7522
PARAESOPHAGEAL,Paraesophageal,1,2,Paraesophageal,1.0000,Lower Third of the Esophagus,0.6631,Paraaortic Region<;>Extra-Adrenal,0.6597,Mediastinum,0.6421,Paraaortic Region,0.6408
PARASPINAL AT C7,Paraspinal<;>C7 Vertebra,1,2,Paraspinal<;>C7 Vertebra,0.8898,C7 Vertebra<;>T1 Vertebra,0.6128,Cervical Spinal Cord<;>Thoracic Spine,0.5514,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.4915,Chest Wall<;>Rib 6<;>Rib 7,0.4821
PARASPINAL AT T11,Paraspinal<;>T11 Vertebra,1,2,Paraspinal<;>T11 Vertebra,0.8904,T10 Vertebra,0.5712,T9 Vertebra<;>T10 Vertebra,0.5152,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.5123,C7 Vertebra<;>T1 Vertebra,0.4964
PARATESTICULAR,Paratesticular Region,1,2,Paratesticular Region,0.9151,Testis<;>Paratesticular Region,0.6762,Lymphoid Tissue,0.5782,Thymus Gland,0.5634,Lymph Node,0.5436
PARIETAL,Parietal,1,2,Parietal,1.0000,Parietal Lobe,0.9259,Frontal Lobe<;>Parietal Lobe,0.7669,Parietal Lobe<;>Temporal Lobe,0.7647,Parieto-Occipital,0.7574
PARIETAL AND OCCIPITAL LOBE,Occipital Lobe<;>Parietal Lobe,1,2,Occipital Lobe<;>Parietal Lobe,0.9336,Parietal Lobe,0.9002,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8643,Parieto-Occipital,0.8608,Parietal Lobe<;>Temporal Lobe,0.8209
PARIETAL AND TEMPORAL LOBE,Parietal Lobe<;>Temporal Lobe,1,2,Parietal Lobe<;>Temporal Lobe,0.9425,Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8652,Parietal Lobe,0.8529,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8249,Frontal Lobe<;>Parietal Lobe,0.8077
PARIETAL LOBE,Parietal Lobe,1,2,Parietal Lobe,1.0000,Parietal,0.9259,Frontal Lobe<;>Parietal Lobe,0.8520,Parietal Lobe<;>Temporal Lobe,0.8475,Occipital Lobe<;>Parietal Lobe,0.8302
"PARIETAL LOBE,TEMPORAL LOBE",Parietal Lobe<;>Temporal Lobe,1,2,Parietal Lobe<;>Temporal Lobe,0.9813,Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8516,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.8307,Parietal Lobe,0.8289,Supratentorial<;>Parietal Lobe,0.7994
PARIETAL METASTASIS,Parietal Lobe<;>Metastasis,1,2,Parietal Lobe<;>Metastasis,0.9434,Left<;>Parietal Lobe<;>Metastasis,0.7009,Pubic Bone<;>Metastasis,0.6565,Perinephric<;>Metastasis,0.6333,Scapula<;>Metastasis,0.6279
"PARIETAL, OCCIPITAL AND TEMPORAL LOBE",Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,1,2,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9062,Parietal Lobe<;>Temporal Lobe,0.8851,Occipital Lobe<;>Parietal Lobe,0.8826,Parietal Lobe,0.8387,Parieto-Occipital,0.8158
"PARIETAL, OCCIPITAL, TEMPORAL LOBE",Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,1,2,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9216,Parietal Lobe<;>Temporal Lobe,0.9086,Occipital Lobe<;>Parietal Lobe,0.8844,Parietal Lobe,0.8317,Parieto-Occipital,0.8264
PARIETO-OCCIPITAL,Parieto-Occipital,1,2,Parieto-Occipital,1.0000,Occipital Lobe<;>Parietal Lobe,0.8349,Parietal Lobe,0.7852,Occipital Lobe,0.7804,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.7716
PAROTID GLAND,Parotid Gland,1,2,Parotid Gland,1.0000,Salivary Gland,0.7179,Submandibular Gland,0.6379,Sublingual Salivary Gland,0.6344,Prostate Gland,0.5561
PATIETAL,Parietal Lobe,99,2,Proximal,0.4544,Thalamus,0.4205,Parietal Lobe<;>Temporal Lobe,0.4170,Primary,0.4132,Palate,0.4056
PELVIC,Pelvis,1,2,Pelvis,0.9424,Uterus<;>Pelvis,0.8369,Lower<;>Abdomen<;>Pelvis,0.7952,Pelvis<;>Buttock,0.7331,Pelvis<;>Retroperitoneum,0.7287
PELVIC MASS,Pelvic Mass,1,2,Pelvic Mass,1.0000,Pelvis,0.6403,Uterus<;>Pelvis,0.6337,Peritoneal<;>Nodule,0.6299,Pubic Bone<;>Metastasis,0.6153
"PELVIC NODULE, LEFT",Left<;>Pelvis,1,2,Left<;>Pelvis,0.6971,Left<;>Perinephric<;>Lymph Node,0.6225,Pelvic Mass,0.5785,Left<;>Inguinal Lymph Node,0.5669,Liver<;>Pelvis<;>Lymph Node,0.5511
PELVIC PERITONEUM,Pelvic Peritoneum,1,2,Pelvic Peritoneum,1.0000,Peritoneum,0.8027,Peritoneum<;>Ovary,0.7707,Peritoneal,0.6991,Pelvis<;>Retroperitoneum,0.6789
PELVIC PERITONEUM AND ASCITES,Pelvic Peritoneum<;>Peritoneal Effusion,2,2,Pelvic Peritoneum,0.8227,Pelvic Peritoneum<;>Peritoneal Effusion,0.8012,Ascites,0.7463,Peritoneal,0.6899,Peritoneum,0.6859
PELVIC PERITONEUM AND INFRACOLIC OMENTUM,Pelvic Peritoneum<;>Greater Omentum,2,2,Omentum<;>Peritoneum<;>Uterus,0.8131,Pelvic Peritoneum<;>Greater Omentum,0.7988,Pelvic Peritoneum,0.7528,Omentum,0.7097,Greater Omentum,0.6877
PELVIC RECURRENCE,Pelvis,4,2,Pubic Bone<;>Metastasis,0.6264,Pelvic Mass,0.5881,Perinephric<;>Metastasis,0.5648,Pelvis,0.5508,Inguinal Region<;>Metastasis,0.5420
PELVIC_MASS,Pelvis,2,2,Pelvic Mass,0.9526,Pelvis,0.6727,Uterus<;>Pelvis,0.6376,Lower<;>Abdomen<;>Pelvis,0.6166,Lesser Pelvis<;>Extra-Adrenal,0.6072
PELVIS,Pelvis,1,2,Pelvis,1.0000,Uterus<;>Pelvis,0.8348,Lower<;>Abdomen<;>Pelvis,0.8105,Pelvis<;>Retroperitoneum,0.7672,Renal Pelvis,0.7662
"PELVIS, SITE INDETERMINATE",Pelvis,1,2,Pelvis,0.6600,Uterus<;>Pelvis,0.6085,Pelvic Mass,0.5799,Lower<;>Abdomen<;>Pelvis,0.5641,Lesser Pelvis<;>Extra-Adrenal,0.5542
PELVIS/BUTTOCK,Pelvis<;>Buttock,1,2,Pelvis<;>Buttock,0.9083,Buttock,0.8258,Pelvis,0.8178,Lower<;>Abdomen<;>Pelvis,0.7663,Uterus<;>Pelvis,0.7124
PELVIS/LABIA,Pelvis<;>Labial,1,2,Pelvis<;>Labial,0.8077,Uterus<;>Pelvis,0.7622,Pelvis,0.7437,Vulva,0.7388,Perineum,0.7010
PELVIS/PERINEAL,Pelvis<;>Perineal Gland,99,2,Pelvis,0.8384,Perineum,0.8232,Uterus<;>Pelvis,0.7737,Lower<;>Abdomen<;>Pelvis,0.7689,Pelvis<;>Retroperitoneum,0.6687
PELVISUTERUS,Uterus<;>Pelvis,2,2,Pelvis,0.5954,Uterus<;>Pelvis,0.5617,Recto-Vaginal Pouch,0.5589,Pelvis<;>Buttock,0.5556,Lower<;>Abdomen<;>Pelvis<;>Uterus,0.5511
PENILE,Penis,1,2,Penis,0.9358,Glans Penis,0.7184,Urethra,0.6318,Prostate Gland,0.5907,Perineum,0.5631
PENIS,Penis,1,2,Penis,1.0000,Glans Penis,0.7360,Urethra,0.6113,Prostate Gland,0.5996,Perineum,0.5717
PERI-ADRENAL EXTRA ADRENAL PGL,Extra-Adrenal,99,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8138,Retroperitoneal paraganglioma,0.7256,Retroperitoneal<;>Extra-Adrenal,0.5219,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.5162,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.5123
PERI-ADRENAL RETROPERITONEAL EXTRA ADRENAL PGL,Retroperitoneal<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8667,Retroperitoneal paraganglioma,0.7943,Retroperitoneal<;>Extra-Adrenal,0.5904,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.5714,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.5575
PERI-AORTIC EXTRA ADRENAL PGL ABOVE LEFT RENAL VEIN,Extra-Adrenal Retroperitoneal Paraganglioma,2,2,Paraaortic Region<;>Vena Cava<;>Retroperitoneal<;>Extra-Adrenal,0.7002,Extra-Adrenal Retroperitoneal Paraganglioma,0.6993,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.6748,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.6463,Paraaortic Region<;>Vena Cava<;>Extra-Adrenal,0.6354
PERI-AORTIC RETROPERITONEAL EXTRA ADRENAL PGL,Retroperitoneal paraganglioma,2,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8679,Retroperitoneal paraganglioma,0.7969,Retroperitoneal<;>Extra-Adrenal,0.6192,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.6162,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.6092
PERI-RENAL EXTRA ADRENAL PGL,Extra-Adrenal<;>Renal,99,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8429,Retroperitoneal paraganglioma,0.7672,Retroperitoneal<;>Extra-Adrenal,0.5322,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.5208,Retrocaval<;>Retroperitoneal<;>Extra-Adrenal,0.5191
