original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
ADENOCARCINOMA P/MD,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,3,2,Adenocarcinoma,0.7782,Poorly Differentiated Adenocarcinoma,0.7664,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.7449,Adenocarcinoma<;>Poorly Differentiated,0.7410,Mixed Cell Adenocarcinoma,0.7393
ADENOCARCINOMA PROSTATE WITH PROMINENT DUCTAL DIFFERENTIATION IDENTIFIED,Prostate Ductal Adenocarcinoma,1,2,Prostate Ductal Adenocarcinoma,0.8009,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.7819,Prostate Acinar Adenocarcinoma,0.7276,Prostate Adenocarcinoma,0.7035,Pancreatic Adenosquamous Carcinoma<;>Ductal,0.6501
ADENOCARCINOMA WITH FOCAL MUCINOUS FEATURES,Mucinous Adenocarcinoma,1,2,Mucinous Adenocarcinoma,0.8179,Mucinous Cystadenocarcinoma,0.7378,Mixed Cell Adenocarcinoma,0.7345,Invasive Lung Mucinous Adenocarcinoma,0.6873,"Cervical Mucinous Adenocarcinoma, Intestinal-Type",0.6841
ADENOCARCINOMA WITH NE FEATURES,Adenocarcinoma with Neuroendocrine Differentiation,1,2,Adenocarcinoma with Neuroendocrine Differentiation,0.8456,Adenocarcinoma<;>Undifferentiated Carcinoma,0.7538,Adenocarcinoma<;>Well Differentiated,0.7496,Adenocarcinoma<;>Undifferentiated,0.7490,Adenocarcinoma,0.7453
"ADENOCARCINOMA, CLEAR CELL",Adenocarcinoma Clear Cell,1,2,Adenocarcinoma Clear Cell,0.9891,Clear Cell Adenocarcinoma,0.9860,Clear Cell Renal Cell Carcinoma,0.8450,Clear Cell Renal Cell Carcinoma<;>Poorly Differentiated,0.8026,Sarcomatoid Renal Cell Carcinoma<;>Clear Cell Renal Cell Carcinoma,0.7759
"ADENOCARCINOMA, ENDOMETRIOID",Endometrioid Adenocarcinoma,1,2,Endometrioid Adenocarcinoma,0.9918,Endometrial Endometrioid Adenocarcinoma,0.9532,Endometrioid Tumor,0.9220,Ovarian Endometrioid Adenocarcinoma,0.9004,Cervical Endometrioid Adenocarcinoma,0.9003
"ADENOCARCINOMA, HIGH GRADE SEROUS",Serous Adenocarcinoma<;>High Grade,1,2,Serous Adenocarcinoma<;>High Grade,0.9765,Serous Adenocarcinoma,0.9359,Ovarian High Grade Serous Adenocarcinoma,0.9081,Serous Cystadenocarcinoma,0.8918,Cystadenocarcinoma<;>High Grade<;>Serous,0.8870
"ADENOCARCINOMA, LOW GRADE SEROUS",Ovarian Low Grade Serous Adenocarcinoma,2,2,Serous Adenocarcinoma,0.9329,Ovarian Low Grade Serous Adenocarcinoma,0.9073,Serous Adenocarcinoma<;>High Grade,0.8761,Ovarian Serous Adenocarcinoma,0.8702,Serous Cystadenocarcinoma,0.8481
"ADENOCARCINOMA, MIXED",Mixed Cell Adenocarcinoma,1,2,Mixed Cell Adenocarcinoma,0.9711,Mixed Carcinoma,0.9055,"Lung Adenocarcinoma, Mixed Subtype",0.8309,Adenocarcinoma<;>Undifferentiated Carcinoma,0.8086,Adenocarcinoma<;>Undifferentiated,0.8054
"ADENOCARCINOMA, MIXED SUBTYPES","Lung Adenocarcinoma, Mixed Subtype",3,2,Mixed Cell Adenocarcinoma,0.9469,Mixed Carcinoma,0.8627,"Lung Adenocarcinoma, Mixed Subtype",0.8419,Adenocarcinoma<;>Undifferentiated,0.8121,Adenocarcinoma<;>Undifferentiated Carcinoma,0.8055
"ADENOCARCINOMA, MUCINOUS",Mucinous Adenocarcinoma,1,2,Mucinous Adenocarcinoma,0.9900,Mucinous Cystadenocarcinoma,0.8662,Mucinous,0.8249,Gastric Mucinous Adenocarcinoma,0.8203,Mucinous gastric carcinoma,0.8073
"ADENOCARCINOMA, NOS",Adenocarcinoma,1,2,Adenocarcinoma,0.9894,Adenocarcinoma<;>Undifferentiated,0.8619,Adenocarcinoma<;>Well Differentiated,0.8545,Adenocarcinoma<;>Undifferentiated Carcinoma,0.8491,Adenocarcinoma<;>Invasive,0.8456
"ADENOCARCINOMA, NOS 81403",Adenocarcinoma,99,2,Endometrial Clear Cell Adenocarcinoma,0.5969,Mixed Cell Adenocarcinoma,0.5945,Clear Cell Adenocarcinoma,0.5909,Poorly Differentiated Adenocarcinoma,0.5866,Adenoid Cystic Carcinoma,0.5807
"ADENOCARCINOMA, SEROUS",Serous Adenocarcinoma,1,2,Serous Adenocarcinoma,0.9902,Ovarian Serous Adenocarcinoma,0.9183,Serous Adenocarcinoma<;>High Grade,0.9148,Serous Cystadenocarcinoma,0.9056,Ovarian High Grade Serous Adenocarcinoma,0.8576
"ADENOCARCINOMA, SIGNET RING CELL",Signet Ring Cell Carcinoma,1,2,Signet Ring Cell Carcinoma,0.9558,Signet Ring Adenocarcinoma Cell,0.9513,Pancreatic Signet Ring Cell Carcinoma,0.8767,Gastric Signet Ring Cell Adenocarcinoma,0.8720,Signet Ring Cell<;>Mucinous,0.8419
"ADENOCARCINOMA, TUBULAR",Tubular Adenocarcinoma,1,2,Tubular Adenocarcinoma,0.9908,Tubular Adenocarcinoma<;>Well Differentiated Adenocarcinoma Cell,0.8704,Gastric Tubular Adenocarcinoma,0.7901,Tubular Adenocarcinoma<;>Moderately Differentiated,0.7877,Breast Tubular Carcinoma,0.7706
ADENOCARCINOMA- MAMMARY GLAND,Breast Adenocarcinoma,1,2,Breast Adenocarcinoma,0.8899,Breast Carcinoma,0.7685,Breast Ductal Carcinoma,0.7062,Adenocarcinoma,0.6703,Invasive Breast Carcinoma,0.6491
ADENOCARCINOMA- MAMMARY GLAND; BREAST; METASTATIC SITE: PLEURAL EFFUSION;,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,1,2,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,0.8953,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,0.7895,Pleural Effusion<;>Site of Metastasis,0.6394,Breast Adenocarcinoma,0.5314,Malignant Pleural Neoplasm,0.5086
ADENOCARCINOMA- NOS,Adenocarcinoma,1,2,Adenocarcinoma,0.9889,Adenocarcinoma<;>Undifferentiated,0.8632,Adenocarcinoma<;>Invasive,0.8483,Adenocarcinoma<;>Well Differentiated,0.8472,Adenocarcinoma<;>Undifferentiated Carcinoma,0.8438
ADENOCARCINOMA- PROSTATE,Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,0.9642,Prostate Carcinoma,0.9034,Prostate Ductal Adenocarcinoma,0.8291,Adenocarcinoma,0.7696,Prostate Acinar Adenocarcinoma,0.7673
ADENOCARCINOMA- PROSTATE; METASTATIC SITE: BONE;,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,1,2,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,0.8958,Prostate Adenocarcinoma,0.6697,Castration-Resistant Prostate Carcinoma<;>Metastatic Prostate Carcinoma,0.6429,Prostate Carcinoma,0.6207,Castration-Resistant Prostate Carcinoma<;>Prostate Adenocarcinoma,0.6142
ADENOCARCINOMA-MAMMARY GLAND,Breast Adenocarcinoma,1,2,Breast Adenocarcinoma,0.8899,Breast Carcinoma,0.7685,Breast Ductal Carcinoma,0.7062,Adenocarcinoma,0.6703,Invasive Breast Carcinoma,0.6491
ADENOCARCINOMA-MAMMARY GLAND; BREAST; EPITHELIAL; METASTATIC SITE: PLEURAL EFFUSION;,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,1,2,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,0.8789,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,0.7634,Pleural Effusion<;>Site of Metastasis,0.6386,Pleural Epithelioid Mesothelioma,0.5521,Pleural Biphasic Mesothelioma,0.5341
ADENOCARCINOMA-MD,Adenocarcinoma<;>Moderately Differentiated,99,2,Adenocarcinoma,0.7906,Poorly Differentiated Adenocarcinoma,0.7877,Moderately Differentiated Adenocarcinoma Cell,0.7820,Mixed Cell Adenocarcinoma,0.7817,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.7793
ADENOCARCINOMA-P/MD,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,4,2,Adenocarcinoma,0.7888,Poorly Differentiated Adenocarcinoma,0.7763,Adenocarcinoma<;>Poorly Differentiated,0.7557,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.7543,Mixed Cell Adenocarcinoma,0.7499
ADENOCARCINOMA-UD,Adenocarcinoma<;>Undifferentiated,2,2,Adenocarcinoma,0.8466,Adenocarcinoma<;>Undifferentiated,0.7931,Adenocarcinoma<;>Undifferentiated Carcinoma,0.7718,Adenocarcinoma<;>Well Differentiated,0.7450,Poorly Differentiated Adenocarcinoma,0.7399
ADENOCARCINOMA-VPD,Adenocarcinoma<;>Poorly Differentiated,99,2,Adenocarcinoma with Neuroendocrine Differentiation,0.6444,Poorly Differentiated Adenocarcinoma,0.6305,Mixed Cell Adenocarcinoma,0.6222,Prostate Ductal Adenocarcinoma,0.6194,Pancreatic Adenosquamous Carcinoma<;>Ductal,0.6118
ADENOCARCINOMA-WD,Adenocarcinoma<;>Well Differentiated,2,2,Adenocarcinoma,0.7255,Adenocarcinoma<;>Well Differentiated,0.7165,Poorly Differentiated Adenocarcinoma,0.6829,Adenocarcinoma with Neuroendocrine Differentiation,0.6764,Adenocarcinoma<;>Undifferentiated,0.6742
ADENOCARCINOME-PD,Adenocarcinoma<;>Poorly Differentiated,99,2,Metaplastic Carcinoma,0.6525,Adenocarcinoma with Neuroendocrine Differentiation,0.6518,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.6289,Mucinous,0.6249,Lung Atypical Carcinoid Tumor,0.6212
ADENOCARINOMA,Adenocarcinoma,99,2,Adenosarcoma,0.7845,Adenoid Cystic Carcinoma,0.7429,Breast Adenoid Cystic Carcinoma,0.6913,Cervical Adenoid Cystic Carcinoma,0.6469,Chondroblastoma,0.6392
ADENOID CYSTIC BREAST CANCER,Breast Adenoid Cystic Carcinoma,1,2,Breast Adenoid Cystic Carcinoma,0.9414,Adenoid Cystic Carcinoma,0.7638,Cervical Adenoid Cystic Carcinoma,0.7441,Breast Carcinoma with Chondroid Metaplasia,0.7238,Breast Mucinous Carcinoma,0.6886
ADENOID CYSTIC CARCINOMA,Adenoid Cystic Carcinoma,1,2,Adenoid Cystic Carcinoma,1.0000,Cervical Adenoid Cystic Carcinoma,0.8907,Breast Adenoid Cystic Carcinoma,0.8256,Lung Adenoid Cystic Carcinoma,0.8176,Adenosarcoma,0.7265
ADENOID CYSTIC CARCINOMA OF THE LUNG,Lung Adenoid Cystic Carcinoma,1,2,Lung Adenoid Cystic Carcinoma,0.9754,Adenoid Cystic Carcinoma,0.7913,Lung Adenosquamous Carcinoma,0.7851,Lung Papillary Adenocarcinoma,0.7638,Cervical Adenoid Cystic Carcinoma,0.7474
ADENOSARCOMA,Adenosarcoma,1,2,Adenosarcoma,1.0000,Angiosarcoma,0.7806,Chondrosarcoma,0.7608,Sarcomatoid Carcinoma,0.7549,Mesenchymal Chondrosarcoma,0.7332
ADENOSQUAMOUS,Adenosquamous Carcinoma,1,2,Adenosquamous Carcinoma,0.8799,Cervical Adenosquamous Carcinoma,0.7777,Lung Adenosquamous Carcinoma,0.7511,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.6839,Adenosarcoma,0.6685
ADENOSQUAMOUS CARCINOMA,Adenosquamous Carcinoma,1,2,Adenosquamous Carcinoma,1.0000,Cervical Adenosquamous Carcinoma,0.8972,Lung Adenosquamous Carcinoma,0.8640,Squamous Cell Carcinoma<;>Poorly Differentiated,0.7827,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.7657
ADENOSQUAMOUS CARCINOMA OF GALLBLADDER,Gallbladder Adenosquamous Carcinoma,1,2,Gallbladder Adenosquamous Carcinoma,0.9803,Gallbladder Squamous Cell Carcinoma,0.8900,Gallbladder Adenocarcinoma,0.7794,Gallbladder Carcinoma,0.7315,Gallbladder Small Cell Neuroendocrine Carcinoma,0.7178
ADENOSQUAMOUS CARCINOMA OF THE GALLBLADDER,Gallbladder Adenosquamous Carcinoma,1,2,Gallbladder Adenosquamous Carcinoma,0.9722,Gallbladder Squamous Cell Carcinoma,0.8772,Gallbladder Adenocarcinoma,0.7618,Gallbladder Carcinoma,0.7095,Gallbladder Small Cell Neuroendocrine Carcinoma,0.6996
ADENOSQUAMOUS CARCINOMA OF THE PANCREAS,Pancreatic Adenosquamous Carcinoma,1,2,Pancreatic Adenosquamous Carcinoma,0.9458,Pancreatic Ductal Adenocarcinoma<;>Pancreatic Adenosquamous Carcinoma,0.8972,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland,0.8765,Pancreatic Adenosquamous Carcinoma<;>Ductal,0.8485,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland<;>Ductal,0.8180
ADENOSQUAMOUS CARCINOMA OF THE STOMACH,Gastric Adenosquamous Carcinoma,1,2,Gastric Adenosquamous Carcinoma,0.9418,Esophageal Adenosquamous Carcinoma,0.7374,Adenosquamous Carcinoma,0.7339,Cervical Adenosquamous Carcinoma,0.7075,Gastric Poorly Cohesive Adenocarcinoma,0.6834
ADRENAL,Adrenal Gland,1,2,Adrenal Gland,0.8910,Adrenal Gland Neoplasm,0.6469,Adrenal Gland Carcinoma,0.5933,Endocrine,0.5563,Adrenal Cortical Carcinoma,0.5494
ADRENAL GLAND,Adrenal Gland,1,2,Adrenal Gland,1.0000,Adrenal Gland Neoplasm,0.7051,Adrenal Gland Carcinoma,0.6499,Exocrine Gland,0.6132,Adrenal Cortical Carcinoma,0.6008
ADRENAL TUMOR,Adrenal Gland Neoplasm,1,2,Adrenal Gland Neoplasm,0.9686,Adrenal Cortical Adenoma,0.7441,Adrenal Gland Carcinoma,0.7119,Adrenal Gland,0.6739,Adrenal Cortical Carcinoma,0.6523
ADRENAL_CARCINOMA,Adrenal Gland Carcinoma,1,2,Adrenal Gland Carcinoma,0.9570,Adrenal Cortical Carcinoma,0.9067,Adrenal Cortical Oncocytic Carcinoma,0.7541,Adrenal Gland Neoplasm,0.7191,Adrenal Cortical Adenoma,0.7031
ADRENOCORTICAL ADENOMA,Adrenal Cortical Adenoma,1,2,Adrenal Cortical Adenoma,0.9381,Adrenal Cortical Carcinoma,0.7032,Adrenal Gland Neoplasm,0.7031,Adrenal Gland Carcinoma,0.6542,Adrenal Cortical Oncocytic Carcinoma,0.6478
ADRENOCORTICAL CARCINOMA,Adrenal Cortical Carcinoma,1,2,Adrenal Cortical Carcinoma,0.9155,Adrenal Gland Carcinoma,0.8838,Adrenal Cortical Oncocytic Carcinoma,0.8067,Adrenal Cortical Adenoma,0.7955,Adrenal Cortical Myxoid Carcinoma,0.7321
ADRENOCORTICAL CARCINOMA- MYXOID TYPE,Adrenal Cortical Myxoid Carcinoma,1,2,Adrenal Cortical Myxoid Carcinoma,0.9339,Adrenal Cortical Oncocytic Carcinoma,0.7283,Myxoid Liposarcoma,0.6549,Adrenal Cortical Carcinoma,0.6460,Myxofibrosarcoma,0.6188
ADRENOCORTICAL CARCINOMA- ONCOCYTIC TYPE,Adrenal Cortical Oncocytic Carcinoma,1,2,Adrenal Cortical Oncocytic Carcinoma,0.9390,Adrenal Cortical Carcinoma,0.7725,Adrenal Cortical Myxoid Carcinoma,0.7678,Kidney Oncocytoma,0.7507,Thyroid Gland Oncocytic Carcinoma,0.7406
ADRENOCORTICAL CARCINOMA- USUAL TYPE,Adrenal Cortical Carcinoma,1,2,Adrenal Cortical Carcinoma,0.7465,Adrenal Cortical Oncocytic Carcinoma,0.7354,Adrenal Cortical Myxoid Carcinoma,0.7330,Adrenal Gland Carcinoma,0.6752,Adrenal Cortical Adenoma,0.6690
ADULT T-CELL LEUKEMIA/LYMPHOMA,Adult T-Cell Leukemia/Lymphoma,1,2,Adult T-Cell Leukemia/Lymphoma,1.0000,T-Cell Non-Hodgkin Lymphoma,0.7761,T Lymphoblastic Leukemia/Lymphoma,0.7722,T Acute Lymphoblastic Leukemia,0.7494,Early T Acute Lymphoblastic Leukemia,0.6986
ADULT_T_CELL_LYMPHOMA-LEUKAEMIA,Adult T-Cell Leukemia/Lymphoma,1,2,Adult T-Cell Leukemia/Lymphoma,0.9398,T Acute Lymphoblastic Leukemia,0.7711,T Lymphoblastic Leukemia/Lymphoma,0.7614,T-Cell Non-Hodgkin Lymphoma,0.7585,Early T Acute Lymphoblastic Leukemia,0.7196
AGGRESSIVE DIGITAL PAPILLARY ADENOCARCINOMA,Digital Papillary Adenocarcinoma,1,2,Digital Papillary Adenocarcinoma,0.9205,Papillary Adenocarcinoma,0.6124,Acinar Cell Carcinoma<;>Papillary,0.6111,Papillary Transitional Cell Carcinoma,0.5845,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.5818
ALL,Acute Lymphoblastic Leukemia,1,2,Acute Lymphoblastic Leukemia,0.7755,B Lymphoblastic Leukemia/Lymphoma,0.7376,Lymphoblastic Lymphoma,0.7286,B Acute Lymphoblastic Leukemia,0.7186,Leukemia,0.6992
ALL CELLS WERE TAKEN WHEN PATIENT WAS IN RELAPSE,Acute Lymphoblastic Leukemia<;>Recurrent Disease,3,2,B Lymphoblastic Leukemia/Lymphoma with t(9;22)(q34.1;q11.2); BCR-ABL1,0.5601,Relapse,0.5437,Acute Lymphoblastic Leukemia<;>Recurrent Disease,0.5408,First Relapse,0.5327,Acute Myeloid Leukemia with Recurrent Genetic Abnormalities,0.5278
ALVEOLAR,Alveolar,1,2,Alveolar,1.0000,Gingiva,0.6149,Bone,0.5417,Ductal,0.5351,Alveolar Rhabdomyosarcoma,0.5231
ALVEOLAR RHABDOMYOSARCOMA,Alveolar Rhabdomyosarcoma,1,2,Alveolar Rhabdomyosarcoma,1.0000,Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features,0.8649,Sclerosing Rhabdomyosarcoma,0.8045,Rhabdomyosarcoma,0.7968,Alveolar Soft Part Sarcoma,0.7761
ALVEOLAR SOFT PART SARCOMA,Alveolar Soft Part Sarcoma,1,2,Alveolar Soft Part Sarcoma,1.0000,Alveolar Rhabdomyosarcoma,0.7761,Undifferentiated Soft Tissue Sarcoma,0.7500,Clear Cell Sarcoma of Soft Tissue,0.7390,Soft Tissue Sarcoma,0.7153
AMELANOTIC,Amelanotic Melanoma,1,2,Amelanotic Melanoma,0.7565,Adamantinoma,0.5879,Acute Leukemia of Ambiguous Lineage,0.5258,Oral Epithelial Dysplasia,0.5254,Astrocytoma,0.5244
AMELANOTIC NODULAR,Cutaneous Nodular Melanoma,3,2,Amelanotic Melanoma,0.7318,Adamantinoma,0.6622,Cutaneous Nodular Melanoma,0.6534,Nodular Neoplasm,0.6160,Keratoacanthoma,0.5879
AML,Acute Myeloid Leukemia,1,2,Acute Myeloid Leukemia,0.8335,Acute Myeloid Leukemia Not Otherwise Specified,0.8321,Acute Myeloid Leukemia with Maturation,0.7536,Acute Myelomonocytic Leukemia,0.7277,Acute Leukemia of Ambiguous Lineage,0.7273
AML WITH BIALLELIC MUTATIONS OF CEBPA,Acute Myeloid Leukemia with Biallelic Mutations of CEBPA,1,2,Acute Myeloid Leukemia with Biallelic Mutations of CEBPA,0.9592,Acute Myeloid Leukemia with Mutated CEBPA,0.8849,Acute Myeloid Leukemia with Mutated RUNX1,0.7598,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.7406,Acute Myeloid Leukemia with Recurrent Genetic Abnormalities,0.7261
AML WITH INV(16)(P13.1Q22) OR T(16;16)(P13.1;Q22); CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9276,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.8337,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.8337,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.8155,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.7927
AML WITH INV(3)(Q21Q26.2) OR T(3;3)(Q21;Q26.2); RPN1-EVI1,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",2,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9303,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9303,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.8351,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.8128,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.8128
AML WITH INV16P13.1;Q22 OR T16:16P13.1:Q22;  CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.8935,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.8199,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.8199,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.7896,Acute Myeloid Leukemia with Mutated RUNX1,0.7825
AML WITH INV16P13.1Q22 OR T16;16P13.1;Q22; CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.8683,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.8223,Acute Myeloid Leukemia with Mutated RUNX1,0.8023,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.8017,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.7931
AML WITH INV16P13.1Q22 OR T16;16P13.1;Q22;CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.8683,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.8223,Acute Myeloid Leukemia with Mutated RUNX1,0.8023,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.8017,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.7931
"AML WITH INV3Q21.3;Q26.2 OR T3;3Q21.3;Q26.2; GATA2, MECOM","Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",1,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.8974,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.8974,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.8179,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.7858,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.7858
"AML WITH INV3Q21.3Q26.2 OR T3;3Q21.3;Q26.2; GATA2, MECOM","Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",1,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.8935,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.8935,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.8249,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.7946,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.7928
AML WITH INV3Q21;Q26.2 OR T3;3Q21;Q26.2; RPN1-EVI1,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",1,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.8890,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.8890,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.8244,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.7931,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.7931
AML WITH INV3Q21Q26.2 OR T3;3Q21;Q26.2; RPN1-EVI1,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",1,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.8404,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.8404,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.7817,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.7680,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.7680
AML WITH MATURATION,Acute Myeloid Leukemia with Maturation,1,2,Acute Myeloid Leukemia with Maturation,0.9355,Acute Myeloid Leukemia without Maturation,0.8356,Acute Myeloid Leukemia,0.7817,Acute Myeloid Leukemia with Maturation<;>Auer Rods Present,0.7714,Acute Myeloid Leukemia with Multilineage Dysplasia,0.7619
AML WITH MINIMAL DIFFERENTIATION,Acute Myeloid Leukemia with Minimal Differentiation,1,2,Acute Myeloid Leukemia with Minimal Differentiation,0.9466,Acute Myeloid Leukemia without Maturation,0.8112,Acute Myeloid Leukemia with Maturation,0.7883,Acute Myeloid Leukemia with Multilineage Dysplasia,0.7700,Acute Myeloid Leukemia Not Otherwise Specified,0.7265
AML WITH MUTATED CEBPA,Acute Myeloid Leukemia with Mutated CEBPA,1,2,Acute Myeloid Leukemia with Mutated CEBPA,0.9526,Acute Myeloid Leukemia with Biallelic Mutations of CEBPA,0.8803,Acute Myeloid Leukemia with Mutated RUNX1,0.8205,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.7614,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.7400
