original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
ADENOCARCINOMA,Adenocarcinoma,1,2,Adenocarcinoma,1.0000,Breast Adenocarcinoma,0.9790,Lung Adenocarcinoma,0.9760,Prostate Adenocarcinoma,0.9717,Pancreatic Adenocarcinoma,0.9699
ADENOCARCINOMA AND MATURE CYSTIC TERATOMA,Adenocarcinoma<;>Dermoid Cyst,99,2,Mature Teratoma,0.9568,Teratoma with Somatic-Type Malignancy,0.9495,Seminoma<;>Mature Teratoma,0.9494,Teratoma,0.9490,Embryonal Carcinoma<;>Nonseminomatous<;>Mature Teratoma,0.9482
ADENOCARCINOMA OF GALLBLADDER,Gallbladder Adenocarcinoma,1,2,Gallbladder Adenocarcinoma,0.9957,Gallbladder Carcinoma,0.9726,Gastric Adenocarcinoma,0.9666,Gallbladder Adenosquamous Carcinoma,0.9633,Adenocarcinoma,0.9632
ADENOCARCINOMA OF THE GASTROESOPHAGEAL JUNCTION,Gastroesophageal Junction Adenocarcinoma,1,2,Gastroesophageal Junction Adenocarcinoma,0.9928,Esophageal Adenocarcinoma,0.9646,Gastric Adenocarcinoma,0.9595,Gastroesophageal Cancer,0.9557,Adenocarcinoma,0.9547
ADENOCARCINOMA P/MD,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,99,2,Adenocarcinoma,0.9580,Prostate Adenocarcinoma,0.9507,Pancreatic Adenocarcinoma,0.9473,Lung Adenocarcinoma,0.9471,Adenocarcinoma<;>Poorly Differentiated,0.9468
ADENOCARCINOMA PROSTATE WITH PROMINENT DUCTAL DIFFERENTIATION IDENTIFIED,Prostate Ductal Adenocarcinoma,1,2,Prostate Ductal Adenocarcinoma,0.9746,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.9673,Pancreatic Ductal Adenocarcinoma,0.9638,Prostate Adenocarcinoma,0.9595,Pancreatic Ductal Adenocarcinoma<;>Exocrine Gland,0.9594
ADENOCARCINOMA WITH FOCAL MUCINOUS FEATURES,Mucinous Adenocarcinoma,2,2,Colon Mucinous Adenocarcinoma,0.9525,Mucinous Adenocarcinoma,0.9498,Lung Mucinous Adenocarcinoma,0.9446,Breast Mucinous Carcinoma,0.9441,"Cervical Mucinous Adenocarcinoma, Intestinal-Type",0.9437
ADENOCARCINOMA WITH NE FEATURES,Adenocarcinoma with Neuroendocrine Differentiation,1,2,Adenocarcinoma with Neuroendocrine Differentiation,0.9588,Esophageal Neuroendocrine Carcinoma<;>Adenocarcinoma,0.9486,Neuroendocrine Carcinoma<;>Poorly Differentiated,0.9410,High Grade<;>Small Cell Neuroendocrine Carcinoma<;>Small Cell Adenocarcinoma,0.9376,Pancreatic Moderately Differentiated Ductal Adenocarcinoma<;>Pancreatic Mixed Ductal-Neuroendocrine Carcinoma,0.9372
"ADENOCARCINOMA, CLEAR CELL",Adenocarcinoma Clear Cell,1,2,Adenocarcinoma Clear Cell,0.9953,Clear Cell Adenocarcinoma,0.9910,Endometrial Clear Cell Adenocarcinoma,0.9770,Clear Cell Renal Cell Carcinoma,0.9734,"Lung Large Cell Carcinoma, Clear Cell Variant",0.9713
"ADENOCARCINOMA, ENDOMETRIOID",Endometrioid Adenocarcinoma,1,2,Endometrioid Adenocarcinoma,0.9869,Endometrial Endometrioid Adenocarcinoma,0.9846,Ovarian Endometrioid Adenocarcinoma,0.9822,Cervical Endometrioid Adenocarcinoma,0.9781,Endometrial Adenocarcinoma,0.9709
"ADENOCARCINOMA, HIGH GRADE SEROUS",Serous Adenocarcinoma<;>High Grade,1,2,Serous Adenocarcinoma<;>High Grade,0.9910,Ovarian High Grade Serous Adenocarcinoma,0.9865,Fallopian Tube High Grade Serous Adenocarcinoma,0.9793,Ovarian Low Grade Serous Adenocarcinoma,0.9792,Serous Adenocarcinoma,0.9713
"ADENOCARCINOMA, LOW GRADE SEROUS",Ovarian Low Grade Serous Adenocarcinoma,1,2,Ovarian Low Grade Serous Adenocarcinoma,0.9868,Serous Adenocarcinoma<;>High Grade,0.9839,Ovarian High Grade Serous Adenocarcinoma,0.9792,Fallopian Tube High Grade Serous Adenocarcinoma,0.9740,Serous Adenocarcinoma,0.9675
"ADENOCARCINOMA, MIXED",Mixed Cell Adenocarcinoma,1,2,Mixed Cell Adenocarcinoma,0.9812,"Lung Adenocarcinoma, Mixed Subtype",0.9789,Endometrial Carcinoma<;>Mixed,0.9625,Pancreatic Mixed Acinar-Ductal Carcinoma,0.9620,Mixed Carcinoma,0.9610
"ADENOCARCINOMA, MIXED SUBTYPES","Lung Adenocarcinoma, Mixed Subtype",1,2,"Lung Adenocarcinoma, Mixed Subtype",0.9872,Mixed Cell Adenocarcinoma,0.9774,Endometrial Carcinoma<;>Mixed,0.9579,Endometrial Clear Cell Adenocarcinoma<;>Mixed,0.9568,Pancreatic Mixed Acinar-Ductal Carcinoma,0.9559
"ADENOCARCINOMA, MUCINOUS",Mucinous Adenocarcinoma,1,2,Mucinous Adenocarcinoma,0.9856,Colon Mucinous Adenocarcinoma,0.9749,Lung Mucinous Adenocarcinoma,0.9737,Appendix Mucinous Adenocarcinoma,0.9721,Gastric Mucinous Adenocarcinoma,0.9698
"ADENOCARCINOMA, NOS",Adenocarcinoma,1,2,Adenocarcinoma,0.9638,Adenocarcinoma<;>Well Differentiated,0.9575,Adenocarcinoma<;>Poorly Differentiated,0.9555,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.9540,Lung Adenocarcinoma,0.9521
"ADENOCARCINOMA, NOS 81403",Adenocarcinoma,1,2,Adenocarcinoma,0.9540,Adenocarcinoma<;>Well Differentiated,0.9531,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.9519,Adenocarcinoma<;>Poorly Differentiated,0.9498,Adenocarcinoma<;>Moderately Differentiated,0.9486
"ADENOCARCINOMA, SEROUS",Serous Adenocarcinoma,1,2,Serous Adenocarcinoma,0.9856,Ovarian Serous Adenocarcinoma,0.9788,Endometrial Serous Adenocarcinoma,0.9737,Serous Adenocarcinoma<;>High Grade,0.9706,Ovarian High Grade Serous Adenocarcinoma,0.9645
"ADENOCARCINOMA, SIGNET RING CELL",Signet Ring Cell Carcinoma,2,2,Signet Ring Adenocarcinoma Cell,0.9948,Signet Ring Cell Carcinoma,0.9862,Rectal Signet Ring Cell Adenocarcinoma<;>Colon Signet Ring Cell Adenocarcinoma,0.9843,Gastric Signet Ring Cell Adenocarcinoma,0.9838,Appendix Signet Ring Cell Carcinoma,0.9816
"ADENOCARCINOMA, TUBULAR",Tubular Adenocarcinoma,1,2,Tubular Adenocarcinoma,0.9884,Tubular Adenocarcinoma<;>Moderately Differentiated,0.9758,Tubular Adenocarcinoma<;>Well Differentiated Adenocarcinoma Cell,0.9740,Gastric Tubular Adenocarcinoma,0.9733,Breast Tubular Carcinoma,0.9644
ADENOCARCINOMA- MAMMARY GLAND,Breast Adenocarcinoma,1,2,Breast Adenocarcinoma,0.9794,Adenocarcinoma,0.9757,Salivary Gland Adenocarcinoma,0.9626,Lung Adenocarcinoma,0.9613,Prostate Adenocarcinoma,0.9611
ADENOCARCINOMA- MAMMARY GLAND; BREAST; METASTATIC SITE: PLEURAL EFFUSION;,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,1,2,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,0.9864,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,0.9834,Pleural Effusion<;>Site of Metastasis,0.9712,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,0.9498,Breast Adenocarcinoma,0.9455
ADENOCARCINOMA- NOS,Adenocarcinoma,1,2,Adenocarcinoma,0.9650,Adenocarcinoma<;>Well Differentiated,0.9598,Adenocarcinoma<;>Poorly Differentiated,0.9567,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.9547,Lung Adenocarcinoma,0.9534
ADENOCARCINOMA- PROSTATE,Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,0.9855,Adenocarcinoma,0.9762,Breast Adenocarcinoma,0.9637,Pancreatic Adenocarcinoma,0.9636,Prostate Ductal Adenocarcinoma,0.9634
ADENOCARCINOMA- PROSTATE; METASTATIC SITE: BONE;,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,1,2,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,0.9914,Bone<;>Site of Metastasis,0.9698,Prostate Adenocarcinoma,0.9576,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,0.9565,Brain<;>Site of Metastasis,0.9516
ADENOCARCINOMA-MAMMARY GLAND,Breast Adenocarcinoma,1,2,Breast Adenocarcinoma,0.9794,Adenocarcinoma,0.9757,Salivary Gland Adenocarcinoma,0.9626,Lung Adenocarcinoma,0.9613,Prostate Adenocarcinoma,0.9611
ADENOCARCINOMA-MAMMARY GLAND; BREAST; EPITHELIAL; METASTATIC SITE: PLEURAL EFFUSION;,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,1,2,Breast Adenocarcinoma<;>Pleural Effusion<;>Site of Metastasis,0.9782,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,0.9752,Pleural Effusion<;>Site of Metastasis,0.9631,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,0.9448,B-Cell Non-Hodgkin Lymphoma<;>Primary Effusion Lymphoma,0.9445
ADENOCARCINOMA-MD,Adenocarcinoma<;>Moderately Differentiated,5,2,Adenocarcinoma,0.9730,Breast Adenocarcinoma,0.9590,Prostate Adenocarcinoma,0.9550,Lung Adenocarcinoma,0.9549,Adenocarcinoma<;>Moderately Differentiated,0.9537
ADENOCARCINOMA-P/MD,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,99,2,Adenocarcinoma,0.9592,Prostate Adenocarcinoma,0.9511,Adenocarcinoma<;>Poorly Differentiated,0.9497,Adenocarcinoma<;>Moderately Differentiated,0.9493,Lung Adenocarcinoma,0.9491
ADENOCARCINOMA-UD,Adenocarcinoma<;>Undifferentiated,4,2,Adenocarcinoma,0.9591,Urethral Adenocarcinoma,0.9580,Bladder Adenocarcinoma,0.9545,Adenocarcinoma<;>Undifferentiated,0.9523,Breast Adenocarcinoma,0.9518
ADENOCARCINOMA-VPD,Adenocarcinoma<;>Poorly Differentiated,4,2,Prostate Adenocarcinoma,0.9547,Adenocarcinoma,0.9501,Vaginal Adenocarcinoma,0.9445,Adenocarcinoma<;>Poorly Differentiated,0.9435,Pancreatic Adenocarcinoma,0.9415
ADENOCARCINOMA-WD,Adenocarcinoma<;>Well Differentiated,3,2,Adenocarcinoma,0.9663,Breast Adenocarcinoma,0.9545,Adenocarcinoma<;>Well Differentiated,0.9544,Adenocarcinoma<;>Poorly Differentiated,0.9519,Lung Adenocarcinoma,0.9497
ADENOCARCINOME-PD,Adenocarcinoma<;>Poorly Differentiated,5,2,Adenocarcinoma,0.9271,Adenocarcinoma<;>Dermoid Cyst,0.9263,Lung Micropapillary Adenocarcinoma,0.9255,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.9250,Adenocarcinoma<;>Poorly Differentiated,0.9243
ADENOCARINOMA,Adenocarcinoma,99,2,Adenosarcoma,0.9561,Adenoid Cystic Carcinoma,0.9472,Uterine Corpus Adenosarcoma,0.9452,Breast Adenoid Cystic Carcinoma,0.9414,Lung Adenoid Cystic Carcinoma,0.9406
ADENOID CYSTIC BREAST CANCER,Breast Adenoid Cystic Carcinoma,1,2,Breast Adenoid Cystic Carcinoma,0.9919,Adenoid Cystic Carcinoma,0.9850,Cervical Adenoid Cystic Carcinoma,0.9729,Lung Adenoid Cystic Carcinoma,0.9713,Gallbladder Adenosquamous Carcinoma,0.9492
ADENOID CYSTIC CARCINOMA,Adenoid Cystic Carcinoma,1,2,Adenoid Cystic Carcinoma,1.0000,Breast Adenoid Cystic Carcinoma,0.9889,Cervical Adenoid Cystic Carcinoma,0.9857,Lung Adenoid Cystic Carcinoma,0.9836,Adenosquamous Carcinoma,0.9611
ADENOID CYSTIC CARCINOMA OF THE LUNG,Lung Adenoid Cystic Carcinoma,1,2,Lung Adenoid Cystic Carcinoma,0.9941,Adenoid Cystic Carcinoma,0.9894,Breast Adenoid Cystic Carcinoma,0.9803,Cervical Adenoid Cystic Carcinoma,0.9735,Lung Adenosquamous Carcinoma,0.9707
ADENOSARCOMA,Adenosarcoma,1,2,Adenosarcoma,1.0000,Uterine Corpus Adenosarcoma,0.9686,Chondrosarcoma,0.9581,Angiosarcoma,0.9564,Breast Angiosarcoma,0.9507
ADENOSQUAMOUS,Adenosquamous Carcinoma,1,2,Adenosquamous Carcinoma,0.9793,Lung Adenosquamous Carcinoma,0.9739,Esophageal Adenosquamous Carcinoma,0.9663,Gastric Adenosquamous Carcinoma,0.9660,Endometrial Adenosquamous Carcinoma,0.9639
ADENOSQUAMOUS CARCINOMA,Adenosquamous Carcinoma,1,2,Adenosquamous Carcinoma,1.0000,Lung Adenosquamous Carcinoma,0.9886,Endometrial Adenosquamous Carcinoma,0.9862,Cervical Adenosquamous Carcinoma,0.9850,Gastric Adenosquamous Carcinoma,0.9838
ADENOSQUAMOUS CARCINOMA OF GALLBLADDER,Gallbladder Adenosquamous Carcinoma,1,2,Gallbladder Adenosquamous Carcinoma,0.9975,Gastric Adenosquamous Carcinoma,0.9815,Adenosquamous Carcinoma,0.9778,Pancreatic Adenosquamous Carcinoma,0.9746,Endometrial Adenosquamous Carcinoma,0.9713
ADENOSQUAMOUS CARCINOMA OF THE GALLBLADDER,Gallbladder Adenosquamous Carcinoma,1,2,Gallbladder Adenosquamous Carcinoma,0.9962,Gastric Adenosquamous Carcinoma,0.9829,Adenosquamous Carcinoma,0.9807,Pancreatic Adenosquamous Carcinoma,0.9755,Endometrial Adenosquamous Carcinoma,0.9743
ADENOSQUAMOUS CARCINOMA OF THE PANCREAS,Pancreatic Adenosquamous Carcinoma,1,2,Pancreatic Adenosquamous Carcinoma,0.9932,Pancreatic Adenosquamous Carcinoma<;>Ductal,0.9845,Pancreatic Ductal Adenocarcinoma<;>Pancreatic Adenosquamous Carcinoma,0.9840,Adenosquamous Carcinoma,0.9840,Pancreatic Adenosquamous Carcinoma<;>Exocrine Gland,0.9803
ADENOSQUAMOUS CARCINOMA OF THE STOMACH,Gastric Adenosquamous Carcinoma,1,2,Gastric Adenosquamous Carcinoma,0.9911,Adenosquamous Carcinoma,0.9882,Lung Adenosquamous Carcinoma,0.9802,Gallbladder Adenosquamous Carcinoma,0.9802,Endometrial Adenosquamous Carcinoma,0.9798
ADRENAL,Adrenal Gland,1,2,Adrenal Gland,0.9870,Adrenal Gland Pheochromocytoma,0.9556,Adrenal Gland Carcinoma,0.9399,Adrenal Gland Neoplasm,0.9396,Adrenal Cortical Adenoma,0.9320
ADRENAL GLAND,Adrenal Gland,1,2,Adrenal Gland,1.0000,Adrenal Gland Pheochromocytoma,0.9656,Adrenal Gland Neoplasm,0.9461,Adrenal Gland Carcinoma,0.9445,Adrenal Gland Pheochromocytoma<;>Paraganglioma,0.9373
ADRENAL TUMOR,Adrenal Gland Neoplasm,1,2,Adrenal Gland Neoplasm,0.9775,Adrenal Gland Carcinoma,0.9704,Adrenal Cortical Carcinoma,0.9524,Adrenal Gland Pheochromocytoma,0.9512,Adrenal Cortical Oncocytic Carcinoma,0.9478
ADRENAL_CARCINOMA,Adrenal Gland Carcinoma,1,2,Adrenal Gland Carcinoma,0.9893,Adrenal Cortical Carcinoma,0.9778,Adrenal Gland Neoplasm,0.9693,Adrenal Cortical Oncocytic Carcinoma,0.9637,Adrenal Cortical Myxoid Carcinoma,0.9599
ADRENOCORTICAL ADENOMA,Adrenal Cortical Adenoma,1,2,Adrenal Cortical Adenoma,0.9718,Adrenal Gland Neoplasm,0.9486,Hepatocellular Adenoma,0.9446,Adrenal Gland Carcinoma,0.9401,Adrenal Cortical Oncocytic Carcinoma,0.9388
ADRENOCORTICAL CARCINOMA,Adrenal Cortical Carcinoma,1,2,Adrenal Cortical Carcinoma,0.9732,Adrenal Gland Carcinoma,0.9712,Adrenal Cortical Oncocytic Carcinoma,0.9645,Adrenal Cortical Myxoid Carcinoma,0.9623,Adrenal Gland Neoplasm,0.9540
ADRENOCORTICAL CARCINOMA- MYXOID TYPE,Adrenal Cortical Myxoid Carcinoma,1,2,Adrenal Cortical Myxoid Carcinoma,0.9714,Adrenal Cortical Carcinoma,0.9446,Adrenal Cortical Oncocytic Carcinoma,0.9444,Adrenal Gland Carcinoma,0.9422,Myxoma,0.9412
ADRENOCORTICAL CARCINOMA- ONCOCYTIC TYPE,Adrenal Cortical Oncocytic Carcinoma,1,2,Adrenal Cortical Oncocytic Carcinoma,0.9741,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0.9583,Thyroid Gland Oncocytic Carcinoma,0.9582,Adrenal Cortical Carcinoma,0.9517,Thyroid Gland Follicular Carcinoma<;>Thyroid Gland Oncocytic Carcinoma,0.9517
ADRENOCORTICAL CARCINOMA- USUAL TYPE,Adrenal Cortical Carcinoma,3,2,Normal Breast-Like Subtype of Breast Carcinoma,0.9466,Adrenal Gland Carcinoma,0.9459,Adrenal Cortical Carcinoma,0.9449,Adrenal Cortical Myxoid Carcinoma,0.9414,Nasopharyngeal-Type Undifferentiated Carcinoma,0.9410
ADULT T-CELL LEUKEMIA/LYMPHOMA,Adult T-Cell Leukemia/Lymphoma,1,2,Adult T-Cell Leukemia/Lymphoma,1.0000,T Lymphoblastic Leukemia/Lymphoma,0.9676,T Acute Lymphoblastic Leukemia,0.9555,T-Cell Non-Hodgkin Lymphoma,0.9541,B Lymphoblastic Leukemia/Lymphoma,0.9532
ADULT_T_CELL_LYMPHOMA-LEUKAEMIA,Adult T-Cell Leukemia/Lymphoma,1,2,Adult T-Cell Leukemia/Lymphoma,0.9882,T Lymphoblastic Leukemia/Lymphoma,0.9609,T-Cell Non-Hodgkin Lymphoma,0.9529,T Acute Lymphoblastic Leukemia,0.9493,B Lymphoblastic Leukemia/Lymphoma,0.9481
AGGRESSIVE DIGITAL PAPILLARY ADENOCARCINOMA,Digital Papillary Adenocarcinoma,1,2,Digital Papillary Adenocarcinoma,0.9809,Papillary Adenocarcinoma,0.9671,Lung Papillary Adenocarcinoma,0.9581,Acinar Cell Carcinoma<;>Papillary,0.9507,Gastric Papillary Adenocarcinoma,0.9490
ALL,Acute Lymphoblastic Leukemia,99,2,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.8916,"Mixed Phenotype Acute Leukemia, B/Myeloid, Not Otherwise Specified",0.8913,"Mixed Phenotype Acute Leukemia, T/Myeloid, Not Otherwise Specified",0.8907,Mature B-Cell Non-Hodgkin Lymphoma,0.8883,"Mixed Phenotype Acute Leukemia, B/Myeloid",0.8876
ALL CELLS WERE TAKEN WHEN PATIENT WAS IN RELAPSE,Acute Lymphoblastic Leukemia<;>Recurrent Disease,2,2,Relapse,0.9401,Acute Lymphoblastic Leukemia<;>Recurrent Disease,0.9245,First Relapse,0.9209,"Malignant Lymphoma, Large Cell, Non-Cleaved<;>Diffuse",0.9208,B Lymphoblastic Leukemia/Lymphoma with t(9;22)(q34.1;q11.2); BCR-ABL1,0.9199
ALVEOLAR,Alveolar,1,2,Alveolar,1.0000,Alveolar Rhabdomyosarcoma,0.9400,Lung Acinar Adenocarcinoma,0.9260,Acinar Cell,0.9192,Lung,0.9116
ALVEOLAR RHABDOMYOSARCOMA,Alveolar Rhabdomyosarcoma,1,2,Alveolar Rhabdomyosarcoma,1.0000,Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features,0.9597,Rhabdomyosarcoma,0.9503,Alveolar,0.9400,Pleomorphic Rhabdomyosarcoma,0.9334
ALVEOLAR SOFT PART SARCOMA,Alveolar Soft Part Sarcoma,1,2,Alveolar Soft Part Sarcoma,1.0000,Soft Tissue Sarcoma,0.9547,Sarcoma,0.9430,Soft Tissue Neoplasm,0.9411,Malignant Soft Tissue Neoplasm,0.9391
AMELANOTIC,Amelanotic Melanoma,1,2,Amelanotic Melanoma,0.9815,Atypical Spindle Melanocyte<;>Epithelioid Melanocyte,0.9055,Keratoacanthoma,0.9048,Adamantinoma,0.9037,Undifferentiated Carcinoma with Osteoclast-Like Giant Cells<;>Sarcomatoid Carcinoma,0.9027
AMELANOTIC NODULAR,Cutaneous Nodular Melanoma,2,2,Amelanotic Melanoma,0.9529,Cutaneous Nodular Melanoma,0.9418,Nodular Neoplasm,0.9366,Desmoplastic/Nodular Medulloblastoma,0.9233,"Ganglioneuroblastoma, Nodular",0.9184
AML,Acute Myeloid Leukemia,2,2,Acute Myeloid Leukemia with Mutated RUNX1,0.9463,Acute Myeloid Leukemia,0.9446,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.9437,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.9425,AML1-ETO Fusion Protein Expression,0.9415
AML WITH BIALLELIC MUTATIONS OF CEBPA,Acute Myeloid Leukemia with Biallelic Mutations of CEBPA,1,2,Acute Myeloid Leukemia with Biallelic Mutations of CEBPA,0.9895,Acute Myeloid Leukemia with Mutated CEBPA,0.9638,Acute Myeloid Leukemia with Mutated RUNX1,0.9386,Acute Myeloid Leukemia with Recurrent Genetic Abnormalities,0.9376,Acute Myeloid Leukemia with Mutated NPM1,0.9358
AML WITH INV(16)(P13.1Q22) OR T(16;16)(P13.1;Q22); CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9882,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9794,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9794,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.9728,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.9725
AML WITH INV(3)(Q21Q26.2) OR T(3;3)(Q21;Q26.2); RPN1-EVI1,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",2,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9863,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9863,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9770,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.9713,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.9713
AML WITH INV16P13.1;Q22 OR T16:16P13.1:Q22;  CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9779,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9705,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9705,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.9644,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.9644
AML WITH INV16P13.1Q22 OR T16;16P13.1;Q22; CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9759,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9679,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9679,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.9655,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.9654
AML WITH INV16P13.1Q22 OR T16;16P13.1;Q22;CBFB-MYH11,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,1,2,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9759,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9679,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9679,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.9655,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.9654
"AML WITH INV3Q21.3;Q26.2 OR T3;3Q21.3;Q26.2; GATA2, MECOM","Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",1,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9762,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9762,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9672,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.9640,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.9640
"AML WITH INV3Q21.3Q26.2 OR T3;3Q21.3;Q26.2; GATA2, MECOM","Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",1,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9758,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9758,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9665,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.9636,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.9636
AML WITH INV3Q21;Q26.2 OR T3;3Q21;Q26.2; RPN1-EVI1,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",1,2,"Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM",0.9763,"Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM",0.9763,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9675,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,0.9640,Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL,0.9640
