field_name,source,is_numeric_field
total_reads,total_read_number,
total_reads,reads_total_count,
tumor_ploidy,tumor ploidy,
tumor_ploidy,ploidy tumor,
tumor_ploidy,patient_tumor_ploidy,
tumor_ploidy,tumor_ploidy_estimate,
tumor_ploidy,ploidy_estimate,
tumor_ploidy,tumor_ploidy_status,
tumor_ploidy,ploidy_state,
tumor_purity,tumor purity,
tumor_purity,purity tumor,
tumor_purity,patient_tumor_purity,
tumor_purity,tumor_purity_estimate,
tumor_purity,purity_estimate,
tumor_purity,tumor_cellularity,
tumor_purity,cellularity,
wgs_coverage,wgs coverage,
wgs_coverage,coverage wgs,
wgs_coverage,patient_wgs_coverage,
wgs_coverage,whole_genome_coverage,
wgs_coverage,whole_genome_sequencing_coverage,
wgs_coverage,wgs_depth,
wgs_coverage,genome_coverage,
wgs_coverage,wgs_coverage_depth,
alignment_cocleaning_workflows,alignment cocleaning workflows,
alignment_cocleaning_workflows,cocleaning workflows alignment,
alignment_cocleaning_workflows,patient_alignment_cocleaning_workflows,
alignment_cocleaning_workflows,cocleaning_alignment_workflows,
alignment_cocleaning_workflows,alignment_workflow_cocleaning,
alignment_cocleaning_workflows,cocleaning_workflow,
alignment_cocleaning_workflows,alignment_cocleaning_workflow,
alignment_cocleaning_workflows,cocleaning_alignment,
alignment_workflows,alignment workflows,
alignment_workflows,workflows alignment,
alignment_workflows,patient_alignment_workflows,
alignment_workflows,alignment_workflow,
alignment_workflows,workflow_alignment,
alignment_workflows,alignment_workflow_name,
alignment_workflows,alignment_method,
alignment_workflows,alignment_process,
submitted_unaligned_reads_files,submitted unaligned reads files,yes
submitted_unaligned_reads_files,unaligned reads files submitted,yes
submitted_unaligned_reads_files,patient_submitted_unaligned_reads_files,yes
submitted_unaligned_reads_files,unaligned_reads_files_count,yes
submitted_unaligned_reads_files,count_unaligned_reads_files,yes
submitted_unaligned_reads_files,num_unaligned_reads_files,yes
submitted_unaligned_reads_files,unaligned_reads_file_count,yes
submitted_unaligned_reads_files,files_unaligned_reads,yes
submitted_aligned_reads_files,submitted aligned reads files,yes
submitted_aligned_reads_files,aligned reads files submitted,yes
submitted_aligned_reads_files,patient_submitted_aligned_reads_files,yes
submitted_aligned_reads_files,aligned_reads_files_count,yes
submitted_aligned_reads_files,count_aligned_reads_files,yes
submitted_aligned_reads_files,num_aligned_reads_files,yes
submitted_aligned_reads_files,aligned_reads_file_count,yes
submitted_aligned_reads_files,files_aligned_reads,yes
name,name,
name,patient_name,
name,pt_name,
name,subject_name,
name,name_field,
name,individual_name,
name,full_name,
name,participant_name,
name,name_label,
dbgap_accession_number,dbgap accession number,
dbgap_accession_number,accession number dbgap,
dbgap_accession_number,patient_dbgap_accession_number,
dbgap_accession_number,dbgap_accession,
dbgap_accession_number,accession_dbgap,
dbgap_accession_number,dbgap_id,
dbgap_accession_number,dbgap_accession_id,
dbgap_accession_number,accession_number,
aids_risk_factors,aids risk factors,
aids_risk_factors,risk factors aids,
aids_risk_factors,patient_aids_risk_factors,
aids_risk_factors,hiv_risk_factors,
aids_risk_factors,risk_factors_hiv,
aids_risk_factors,aids_exposure_risks,
aids_risk_factors,risk_factor_aids,
aids_risk_factors,hiv_exposure_risks,
bmi,bmi,yes
bmi,body mass index,yes
bmi,patient_bmi,yes
bmi,pt_bmi,yes
bmi,weight_height_index,yes
bmi,mass_index_body,yes
bmi,BMI_VALUE,yes
body_surface_area,body surface area,
body_surface_area,surface area body,
body_surface_area,patient_body_surface_area,
body_surface_area,bsa,
body_surface_area,body_surface_area_m2,
body_surface_area,surface_area,
body_surface_area,body_surface_measurement,
cd4_count,cd4 count,yes
cd4_count,count cd4,yes
cd4_count,patient_cd4_count,yes
cd4_count,cd4_cells,yes
cd4_count,cd4_cell_count,yes
cd4_count,cd4_number,yes
cd4_count,cells_cd4,yes
cdc_hiv_risk_factors,cdc hiv risk factors,
cdc_hiv_risk_factors,hiv risk factors cdc,
cdc_hiv_risk_factors,patient_cdc_hiv_risk_factors,
cdc_hiv_risk_factors,risk_factors_hiv_cdc,
cdc_hiv_risk_factors,cdc_risk_factors,
cdc_hiv_risk_factors,cdc_hiv_exposure,
cdc_hiv_risk_factors,hiv_exposure_cdc,
comorbidities,comorbidities,
comorbidities,comorbidity,
comorbidities,patient_comorbidities,
comorbidities,comorbid_conditions,
comorbidities,concurrent_conditions,
comorbidities,comorbid_disease,
comorbidities,comorbidity_list,
comorbidities,comorbidities_list,
comorbidity_method_of_diagnosis,comorbidity method of diagnosis,
comorbidity_method_of_diagnosis,method of diagnosis comorbidity,
comorbidity_method_of_diagnosis,patient_comorbidity_method_of_diagnosis,
comorbidity_method_of_diagnosis,diagnosis_method_comorbidity,
comorbidity_method_of_diagnosis,comorbidity_diagnosis_method,
comorbidity_method_of_diagnosis,comorbid_diagnosis_method,
comorbidity_method_of_diagnosis,method_diagnosis,
days_to_comorbidity,days to comorbidity,yes
days_to_comorbidity,to comorbidity days,yes
days_to_comorbidity,patient_days_to_comorbidity,yes
days_to_comorbidity,days_comorbidity,yes
days_to_comorbidity,comorbidity_days,yes
days_to_comorbidity,days_until_comorbidity,yes
days_to_comorbidity,time_to_comorbidity,yes
days_to_comorbidity,comorbidity_timepoint,yes
diabetes_treatment_type,diabetes treatment type,
diabetes_treatment_type,treatment type diabetes,
diabetes_treatment_type,patient_diabetes_treatment_type,
diabetes_treatment_type,diabetes_treatment,
diabetes_treatment_type,treatment_diabetes,
diabetes_treatment_type,diabetes_therapy_type,
diabetes_treatment_type,type_diabetes_treatment,
diabetes_treatment_type,diabetes_treatment_method,
dlco_ref_predictive_percent,dlco ref predictive percent,yes
dlco_ref_predictive_percent,ref predictive percent dlco,yes
dlco_ref_predictive_percent,patient_dlco_ref_predictive_percent,yes
dlco_ref_predictive_percent,dlco_percent_predicted,yes
dlco_ref_predictive_percent,pct_predicted_dlco,yes
dlco_ref_predictive_percent,dlco_predicted_percentage,yes
dlco_ref_predictive_percent,percent_predicted_dlco,yes
dlco_ref_predictive_percent,dlco_fev,yes
exercise_frequency_weekly,exercise frequency weekly,
exercise_frequency_weekly,frequency weekly exercise,
exercise_frequency_weekly,patient_exercise_frequency_weekly,
exercise_frequency_weekly,weekly_exercise_frequency,
exercise_frequency_weekly,frequency_exercise_weekly,
exercise_frequency_weekly,weekly_exercise,
exercise_frequency_weekly,exercise_frequency,
exercise_frequency_weekly,weekly_frequency_exercise,
eye_color,eye color,
eye_color,color eye,
eye_color,patient_eye_color,
eye_color,eye_colour,
eye_color,color_eyes,
eye_color,eye_colour_description,
eye_color,ocular_color,
eye_color,eye_pigmentation,
fev1_fvc_post_bronch_percent,fev1 fvc post bronch percent,yes
fev1_fvc_post_bronch_percent,fvc post bronch percent fev1,yes
fev1_fvc_post_bronch_percent,patient_fev1_fvc_post_bronch_percent,yes
fev1_fvc_post_bronch_percent,fev1_fvc_post_bronchodilator,yes
fev1_fvc_post_bronch_percent,fev1_fvc_percentage_post_bronch,yes
fev1_fvc_post_bronch_percent,post_bronch_fev1_fvc_percent,yes
fev1_fvc_post_bronch_percent,fev1_fvc_post_percent,yes
fev1_fvc_post_bronch_percent,post_bronchodilator_fev1_fvc,yes
fev1_fvc_pre_bronch_percent,fev1 fvc pre bronch percent,yes
fev1_fvc_pre_bronch_percent,fvc pre bronch percent fev1,yes
fev1_fvc_pre_bronch_percent,patient_fev1_fvc_pre_bronch_percent,yes
fev1_fvc_pre_bronch_percent,fev1_fvc_pre_bronchodilator,yes
fev1_fvc_pre_bronch_percent,fev1_fvc_percentage_pre_bronch,yes
fev1_fvc_pre_bronch_percent,pre_bronch_fev1_fvc_percent,yes
fev1_fvc_pre_bronch_percent,fev1_fvc_pre_percent,yes
fev1_fvc_pre_bronch_percent,pre_bronchodilator_fev1_fvc,yes
fev1_ref_post_bronch_percent,fev1 ref post bronch percent,yes
fev1_ref_post_bronch_percent,ref post bronch percent fev1,yes
fev1_ref_post_bronch_percent,patient_fev1_ref_post_bronch_percent,yes
fev1_ref_post_bronch_percent,fev1_post_bronchodilator_percent,yes
fev1_ref_post_bronch_percent,fev1_percent_ref_post_bronch,yes
fev1_ref_post_bronch_percent,post_bronch_fev1_percent_ref,yes
fev1_ref_post_bronch_percent,fev1_ref_post_percent,yes
fev1_ref_post_bronch_percent,percent_predicted_fev1_post,yes
fev1_ref_pre_bronch_percent,fev1 ref pre bronch percent,yes
fev1_ref_pre_bronch_percent,ref pre bronch percent fev1,yes
fev1_ref_pre_bronch_percent,patient_fev1_ref_pre_bronch_percent,yes
fev1_ref_pre_bronch_percent,fev1_pre_bronchodilator_percent,yes
fev1_ref_pre_bronch_percent,fev1_percent_ref_pre_bronch,yes
fev1_ref_pre_bronch_percent,pre_bronch_fev1_percent_ref,yes
fev1_ref_pre_bronch_percent,fev1_ref_pre_percent,yes
fev1_ref_pre_bronch_percent,percent_predicted_fev1_pre,yes
haart_treatment_indicator,haart treatment indicator,
haart_treatment_indicator,treatment indicator haart,
haart_treatment_indicator,patient_haart_treatment_indicator,
haart_treatment_indicator,haart_treatment,
haart_treatment_indicator,treatment_haart,
haart_treatment_indicator,on_haart,
haart_treatment_indicator,haart_status,
haart_treatment_indicator,receiving_haart,
height,height,yes
height,patient_height,yes
height,pt_height,yes
height,subject_height,yes
height,height_measurement,yes
height,body_height,yes
height,height_cm,yes
height,height_m,yes
height,patient_height_measurement,yes
hepatitis_sustained_virological_response,hepatitis sustained virological response,
hepatitis_sustained_virological_response,sustained virological response hepatitis,
hepatitis_sustained_virological_response,patient_hepatitis_sustained_virological_response,
hepatitis_sustained_virological_response,svr_hepatitis,
hepatitis_sustained_virological_response,sustained_virological_response,
hepatitis_sustained_virological_response,hepatitis_svr,
hepatitis_sustained_virological_response,virological_response_hepatitis,
hepatitis_sustained_virological_response,hepatitis_cure_status,
hiv_viral_load,hiv viral load,
hiv_viral_load,viral load hiv,
hiv_viral_load,patient_hiv_viral_load,
hiv_viral_load,hiv_load,
hiv_viral_load,viral_load,
hiv_viral_load,hiv_rna_level,
hiv_viral_load,hiv_viremia,
hiv_viral_load,copies_hiv,
hormonal_contraceptive_type,contraceptive_type,
hormonal_contraceptive_type,type_of_hormonal_contraceptive,
hormonal_contraceptive_type,HORMONAL_CONTRACEPTIVE_TYPE,
hormonal_contraceptive_type,CONTRACEPTIVE_TYPE_HORMONAL,
hormonal_contraceptive_type,pt_hormonal_contraceptive_type,
hormonal_contraceptive_type,patient_hormonal_contraceptive_type,
hormonal_contraceptive_type,hormonal_contraceptive_agent,
hormonal_contraceptive_type,contraceptive_hormonal_method,
hormonal_contraceptive_type,hormone_contraceptive_type,
hormonal_contraceptive_type,birth_control_hormonal_type,
hormonal_contraceptive_use,contraceptive_use,
hormonal_contraceptive_use,uses_hormonal_contraceptive,
hormonal_contraceptive_use,HORMONAL_CONTRACEPTIVE_USE,
hormonal_contraceptive_use,CONTRACEPTIVE_USE_HORMONAL,
hormonal_contraceptive_use,pt_hormonal_contraceptive_use,
hormonal_contraceptive_use,patient_hormonal_contraceptive_use,
hormonal_contraceptive_use,hormonal_contraceptive_current_use,
hormonal_contraceptive_use,ever_used_hormonal_contraceptive,
hormonal_contraceptive_use,hormonal_birth_control_use,
hormone_replacement_therapy_type,hrt_type,
hormone_replacement_therapy_type,type_of_hormone_replacement_therapy,
hormone_replacement_therapy_type,HORMONE_REPLACEMENT_THERAPY_TYPE,
hormone_replacement_therapy_type,REPLACEMENT_THERAPY_TYPE_HORMONE,
hormone_replacement_therapy_type,pt_hrt_type,
hormone_replacement_therapy_type,patient_hrt_type,
hormone_replacement_therapy_type,menopausal_hormone_replacement_type,
hormone_replacement_therapy_type,hrt_agent,
hormone_replacement_therapy_type,menopause_hormone_therapy_type,
hysterectomy_margins_involved,margins_involved_hysterectomy,
hysterectomy_margins_involved,HYSTERECTOMY_MARGINS_INVOLVED,
hysterectomy_margins_involved,surgical_margins_hysterectomy,
hysterectomy_margins_involved,hysterectomy_margin_status,
hysterectomy_margins_involved,pt_hysterectomy_margins_involved,
hysterectomy_margins_involved,margins_positive_hysterectomy,
hysterectomy_margins_involved,hysterectomy_margin_involvement,
hysterectomy_type,type_of_hysterectomy,
hysterectomy_type,HYSTERECTOMY_TYPE,
hysterectomy_type,pt_hysterectomy_type,
hysterectomy_type,patient_hysterectomy_type,
hysterectomy_type,surgical_hysterectomy_type,
hysterectomy_type,hysterectomy_method,
hysterectomy_type,hysterectomy_procedure_type,
hysterectomy_type,uterine_removal_type,
immunosuppressive_treatment_type,type_of_immunosuppressive_treatment,
immunosuppressive_treatment_type,immunosuppressive_agent,
immunosuppressive_treatment_type,IMMUNOSUPPRESSIVE_TREATMENT_TYPE,
immunosuppressive_treatment_type,TREATMENT_TYPE_IMMUNOSUPPRESSIVE,
immunosuppressive_treatment_type,pt_immunosuppressive_treatment,
