query,stage,method,match1,match1_score,match1_source,match2,match2_score,match2_source,match3,match3_score,match3_source,match4,match4_score,match4_source,match5,match5_score,match5_source
TX_SGN-CD19A,stage2,semantic,patientId,0.4003,pt id,disease,0.3616,icd9,curation_id,0.3498,case id,treatment_number,0.3351,course number,studyId,0.3263,trial id
TX_SORAFENIB,stage2,semantic,treatment_name,0.3458,drug name,age_at_death,0.3218,ageatdeath,patientId,0.3215,patid,location,0.304,,sampleId,0.3002,aliquot id
TX_STA9090 (GANETESPIB),stage2,semantic,patientId,0.3161,pt id,studyId,0.3132,program id,sampleId,0.2996,sample barcode,cancer_status,0.2904,status,treatment_status,0.2904,status
TX_STF-118804,stage2,semantic,patientId,0.4133,pt id,cancer_status,0.4023,status,treatment_status,0.4023,status,treatment_number,0.3672,line number,studyId,0.3656,program id
TX_SU11248,stage2,semantic,studyId,0.3865,program id,curation_id,0.3592,case id,patientId,0.3592,case id,cancer_status,0.3544,status,treatment_status,0.3544,status
TX_SVV-001,stage2,semantic,patientId,0.3353,pt id,studyId,0.3037,program id,oncotree_code,0.3033,tumor type code,treatment_number,0.2948,course number,sampleId,0.2804,vial id
TX_TAK-701,stage2,semantic,patientId,0.4264,pt id,cancer_status,0.3335,status,treatment_status,0.3335,status,location,0.3277,state,country,0.318,recruitment country
TX_TB-403,stage2,semantic,patientId,0.3132,pt id,treatment_number,0.2823,dose number,treatment_status,0.2675,status,cancer_status,0.2675,status,treatment_dose,0.2642,dose level
TX_TL32711,stage2,semantic,patientId,0.3606,pt id,studyId,0.3283,program id,oncotree_code,0.2783,tumor type code,disease,0.2608,icd code,country,0.2607,country code
TX_TOPOTECAN,stage2,semantic,location,0.3096,,oncotree_code,0.277,oncotree,body_site,0.2761,primary site,patientId,0.2661,pt id,treatment_status,0.2649,modified
TX_TRISENOX(ATO),stage2,semantic,oncotree_code,0.3774,onco tree code,patientId,0.3156,pt id,treatment_number,0.2751,dose number,location,0.2633,facility,cancer_status,0.2609,status
TX_VINCRISTINE,stage2,semantic,treatment_name,0.4019,drug name,sampleId,0.3599,aliquot id,patientId,0.3568,pt id,treatment_number,0.3302,dose number,location,0.2652,
TX_VS-4718,stage2,semantic,patientId,0.2713,pt id,treatment_number,0.2434,line number,sample_count,0.2239,sample number,studyId,0.2209,investigation id,sampleId,0.2185,portion id
TX_XL147,stage2,semantic,sampleId,0.3953,sample id,treatment_number,0.3896,line number,studyId,0.3755,program id,cancer_status,0.3664,status,treatment_status,0.3664,status
TYPE,stage3,ontology,body_site,1.0,TYPE,,,,,,,,,,,,
TYPE_INDUCTION_TREATMENT,stage3,ontology,body_site,1.0,TYPE_INDUCTION_TREATMENT,,,,,,,,,,,,
TYPE_INDUCTION_TX,stage3,value_std,treatment_type,1.0,Targeted Therapy - Other,,,,,,,,,,,,
TYPE_OF_SURGERY,stage3,value_std,treatment_type,1.0,Mastectomy,,,,,,,,,,,,
TYPE_REFINED,stage3,ontology,body_site,0.5385,TYPE_REFINED,,,,,,,,,,,,
UV_RATE,stage2,semantic,treatment_frequency,0.3786,dose frequency,treatment_name,0.3443,radiation,treatment_frequency_unit,0.3131,,treatment_dose_unit,0.2768,,treatment_dose,0.2754,dose value
VITAL_STATUS,stage1,std_exact,vital_status,1.0,,,,,,,,,,,,,
WEEKS_ON_STUDY,stage2,semantic,study_design,0.6223,study phase,studyId,0.5878,study name,location,0.5656,study site,treatment_group,0.5518,study group,treatment_duration_unit,0.2963,
WEEKS_ON_TREATMENT,stage2,numeric,treatment_duration,0.7958,days_to_treatment,treatment_start,0.6012,,treatment_dose,0.585,,treatment_end,0.5554,,treatment_frequency,0.5463,
WHO_CLASS,stage3,ontology,cancer_type,1.0,WHO_CLASS,disease,1.0,WHO_CLASS,cancer_type_details,1.0,WHO_CLASS,,,,,,
WHO_CLASSIFICATION,stage3,ontology,cancer_type,1.0,WHO_CLASSIFICATION,disease,1.0,WHO_CLASSIFICATION,cancer_type_details,1.0,WHO_CLASSIFICATION,,,,,,
X2YR_AIS,stage2,semantic,disease,0.4254,icd9,sampleId,0.3167,aliquot id,curation_id,0.3043,uuid,treatment_name,0.2832,agent,treatment_number,0.2829,dose count
X2YR_ALKYLATING_AGENT,stage2,semantic,treatment_name,0.3452,therapeutic agent,specimen_type,0.2949,sample material,treatment_number,0.2491,dose number,treatment_dose,0.2392,administered dose,treatment_dose_unit,0.2332,
X2YR_ANTHRACYCLINE,stage2,semantic,treatment_name,0.4538,chemotherapy,treatment_number,0.3413,dose number,cancer_type,0.3152,,treatment_dose,0.2952,,cancer_type_details,0.2804,
X2YR_ANTIHER2,stage2,semantic,treatment_name,0.3286,compound,disease,0.3179,icd9,treatment_number,0.2746,dose number,sampleId,0.2674,aliquot id,treatment_dose,0.2606,dose level
X2YR_CAPECITABINE,stage2,semantic,disease,0.3439,icd9,treatment_number,0.3148,dose number,age_at_metastasis,0.3118,ageatmetastasis,age_at_death,0.304,ageatdeath,treatment_name,0.2981,compound
X2YR_CDK46,stage2,semantic,disease,0.3894,icd10,sampleId,0.3387,aliquot id,patientId,0.3285,pt id,treatment_status,0.3207,completed,treatment_number,0.3048,dose number
X2YR_FULVESTRANT,stage2,semantic,disease,0.3048,icd9,treatment_name,0.2979,compound,treatment_number,0.2871,dose number,curation_id,0.2829,uuid,age_at_death,0.2775,ageatdeath
X2YR_TAMOXIFEN,stage2,semantic,treatment_dose,0.3846,prescribed dose,treatment_name,0.3722,drug name,treatment_number,0.3613,dose number,treatment_no,0.3065,,cancer_type,0.3011,
X2YR_TAXANE,stage2,semantic,treatment_name,0.3396,compound,sampleId,0.333,specimen id,treatment_number,0.3327,dose number,treatment_dose,0.3269,dose level,specimen_type,0.3186,biospecimen type
X2YR_VEGF_INHIBITOR,stage2,semantic,treatment_name,0.3315,targeted therapy,treatment_dose,0.2794,prescribed dose,cancer_type,0.2597,cancer,target_condition,0.2549,target disease,treatment_no,0.2441,
XRT_TX,stage2,semantic,treatment_notes,0.3005,free text,sampleId,0.2992,aliquot barcode,disease,0.2573,icd code,oncotree_code,0.2553,tumor type code,curation_id,0.2314,patient barcode
YEAR_OF_SURGERY,stage2,numeric,age_at_procurement,0.6854,surgical_age,age_at_diagnosis,0.4296,patient_age_at_diagnosis,age_at_death,0.4251,years_to_death,age_at_metastasis,0.3753,,age_at_metastasis_max,0.361,
