iri,ontology_name,ontology_prefix,short_form,description,label,obo_id,type
http://purl.obolibrary.org/obo/NCIT_C2970,ncit,NCIT,NCIT_C2970,,Adenoid Cystic Carcinoma,NCIT:C2970,class
http://purl.obolibrary.org/obo/NCIT_C40301,ncit,NCIT,NCIT_C40301,,Adenoma of Minor Vestibular Glands,NCIT:C40301,class
http://purl.obolibrary.org/obo/NCIT_C27413,ncit,NCIT,NCIT_C27413,,Adenoma of the Colon with Intramucosal Adenocarcinoma,NCIT:C27413,class
http://purl.obolibrary.org/obo/NCIT_C174550,ncit,NCIT,NCIT_C174550,,Adenoma of the Retinal Pigment Epithelium,NCIT:C174550,class
http://purl.obolibrary.org/obo/NCIT_C2855,ncit,NCIT,NCIT_C2855,,Adenoma,NCIT:C2855,class
http://purl.obolibrary.org/obo/NCIT_C4310,ncit,NCIT,NCIT_C4310,,Adenomatoid Odontogenic Tumor,NCIT:C4310,class
http://purl.obolibrary.org/obo/NCIT_C3762,ncit,NCIT,NCIT_C3762,,Adenomatoid Tumor,NCIT:C3762,class
http://purl.obolibrary.org/obo/NCIT_C3764,ncit,NCIT,NCIT_C3764,,Adenomatous Polyp,NCIT:C3764,class
http://purl.obolibrary.org/obo/NCIT_C3726,ncit,NCIT,NCIT_C3726,,Adenomyoma,NCIT:C3726,class
http://purl.obolibrary.org/obo/NCIT_C9474,ncit,NCIT,NCIT_C9474,,Adenosarcoma,NCIT:C9474,class
http://purl.obolibrary.org/obo/NCIT_C3727,ncit,NCIT,NCIT_C3727,,Adenosquamous Carcinoma,NCIT:C3727,class
http://purl.obolibrary.org/obo/NCIT_C167341,ncit,NCIT,NCIT_C167341,,"Adnexal Adenocarcinoma, Not Otherwise Specified",NCIT:C167341,class
http://purl.obolibrary.org/obo/NCIT_C167366,ncit,NCIT,NCIT_C167366,,Adnexal Cribriform Tumor,NCIT:C167366,class
http://purl.obolibrary.org/obo/NCIT_C212119,ncit,NCIT,NCIT_C212119,,Adnexal Neoplasm,NCIT:C212119,class
http://purl.obolibrary.org/obo/NCIT_C167368,ncit,NCIT,NCIT_C167368,,Adnexal Secretory Carcinoma,NCIT:C167368,class
http://purl.obolibrary.org/obo/NCIT_C9003,ncit,NCIT,NCIT_C9003,,Adrenal Cortical Adenoma,NCIT:C9003,class
http://purl.obolibrary.org/obo/NCIT_C48319,ncit,NCIT,NCIT_C48319,,Adrenal Cortical Adenomatoid Tumor,NCIT:C48319,class
http://purl.obolibrary.org/obo/NCIT_C141098,ncit,NCIT,NCIT_C141098,,Adrenal Cortical Carcinoma by AJCC v7 Stage,NCIT:C141098,class
http://purl.obolibrary.org/obo/NCIT_C141100,ncit,NCIT,NCIT_C141100,,Adrenal Cortical Carcinoma by AJCC v8 Stage,NCIT:C141100,class
http://purl.obolibrary.org/obo/NCIT_C104030,ncit,NCIT,NCIT_C104030,,Adrenal Cortical Carcinoma by ENSAT Stage,NCIT:C104030,class
http://purl.obolibrary.org/obo/NCIT_C9325,ncit,NCIT,NCIT_C9325,,Adrenal Cortical Carcinoma,NCIT:C9325,class
http://purl.obolibrary.org/obo/NCIT_C4165,ncit,NCIT,NCIT_C4165,,Adrenal Cortical Clear Cell Adenoma,NCIT:C4165,class
http://purl.obolibrary.org/obo/NCIT_C4163,ncit,NCIT,NCIT_C4163,,Adrenal Cortical Compact Cell Adenoma,NCIT:C4163,class
http://purl.obolibrary.org/obo/NCIT_C4166,ncit,NCIT,NCIT_C4166,,Adrenal Cortical Glomerulosa Cell Adenoma,NCIT:C4166,class
http://purl.obolibrary.org/obo/NCIT_C188183,ncit,NCIT,NCIT_C188183,,Adrenal Cortical High Grade Carcinoma,NCIT:C188183,class
http://purl.obolibrary.org/obo/NCIT_C68635,ncit,NCIT,NCIT_C68635,,Adrenal Cortical Low Grade Carcinoma,NCIT:C68635,class
http://purl.obolibrary.org/obo/NCIT_C188185,ncit,NCIT,NCIT_C188185,,Adrenal Cortical Melanoma,NCIT:C188185,class
http://purl.obolibrary.org/obo/NCIT_C4167,ncit,NCIT,NCIT_C4167,,Adrenal Cortical Mixed Cell Adenoma,NCIT:C4167,class
http://purl.obolibrary.org/obo/NCIT_C188182,ncit,NCIT,NCIT_C188182,,Adrenal Cortical Myxoid Carcinoma,NCIT:C188182,class
http://purl.obolibrary.org/obo/NCIT_C2858,ncit,NCIT,NCIT_C2858,,Adrenal Cortical Neoplasm,NCIT:C2858,class
http://purl.obolibrary.org/obo/NCIT_C48447,ncit,NCIT,NCIT_C48447,,Adrenal Cortical Oncocytic Adenoma,NCIT:C48447,class
http://purl.obolibrary.org/obo/NCIT_C188181,ncit,NCIT,NCIT_C188181,,Adrenal Cortical Oncocytic Carcinoma,NCIT:C188181,class
http://purl.obolibrary.org/obo/NCIT_C68644,ncit,NCIT,NCIT_C68644,,Adrenal Cortical Sarcomatoid Carcinoma,NCIT:C68644,class
http://purl.obolibrary.org/obo/NCIT_C156943,ncit,NCIT,NCIT_C156943,,Adrenal Cortical Sex Cord-Stromal Tumor,NCIT:C156943,class
http://purl.obolibrary.org/obo/NCIT_C213588,ncit,NCIT,NCIT_C213588,,Adrenal Gland Alveolar Rhabdomyosarcoma,NCIT:C213588,class
http://purl.obolibrary.org/obo/NCIT_C48320,ncit,NCIT,NCIT_C48320,,Adrenal Gland Angiosarcoma,NCIT:C48320,class
http://purl.obolibrary.org/obo/NCIT_C48306,ncit,NCIT,NCIT_C48306,,Adrenal Gland Composite Pheochromocytoma,NCIT:C48306,class
http://purl.obolibrary.org/obo/NCIT_C157243,ncit,NCIT,NCIT_C157243,,"Adrenal Gland Ganglioneuroblastoma, Intermixed",NCIT:C157243,class
http://purl.obolibrary.org/obo/NCIT_C157244,ncit,NCIT,NCIT_C157244,,"Adrenal Gland Ganglioneuroblastoma, Nodular",NCIT:C157244,class
http://purl.obolibrary.org/obo/NCIT_C7646,ncit,NCIT,NCIT_C7646,,Adrenal Gland Ganglioneuroblastoma,NCIT:C7646,class
http://purl.obolibrary.org/obo/NCIT_C157245,ncit,NCIT,NCIT_C157245,,Adrenal Gland Ganglioneuroma,NCIT:C157245,class
http://purl.obolibrary.org/obo/NCIT_C188251,ncit,NCIT,NCIT_C188251,,Adrenal Gland Hemangioma,NCIT:C188251,class
http://purl.obolibrary.org/obo/NCIT_C188253,ncit,NCIT,NCIT_C188253,,Adrenal Gland Leiomyoma,NCIT:C188253,class
http://purl.obolibrary.org/obo/NCIT_C188254,ncit,NCIT,NCIT_C188254,,Adrenal Gland Leiomyosarcoma,NCIT:C188254,class
http://purl.obolibrary.org/obo/NCIT_C188250,ncit,NCIT,NCIT_C188250,,Adrenal Gland Lipoma,NCIT:C188250,class
http://purl.obolibrary.org/obo/NCIT_C188252,ncit,NCIT,NCIT_C188252,,Adrenal Gland Lymphangioma,NCIT:C188252,class
http://purl.obolibrary.org/obo/NCIT_C156945,ncit,NCIT,NCIT_C156945,,Adrenal Gland Lymphoma,NCIT:C156945,class
http://purl.obolibrary.org/obo/NCIT_C2859,ncit,NCIT,NCIT_C2859,,Adrenal Gland Neoplasm,NCIT:C2859,class
http://purl.obolibrary.org/obo/NCIT_C4827,ncit,NCIT,NCIT_C4827,,Adrenal Gland Neuroblastoma,NCIT:C4827,class
http://purl.obolibrary.org/obo/NCIT_C141128,ncit,NCIT,NCIT_C141128,,Adrenal Gland Pheochromocytoma and Sympathetic Paraganglioma by AJCC v8 Stage,NCIT:C141128,class
http://purl.obolibrary.org/obo/NCIT_C3326,ncit,NCIT,NCIT_C3326,,Adrenal Gland Pheochromocytoma,NCIT:C3326,class
http://purl.obolibrary.org/obo/NCIT_C213861,ncit,NCIT,NCIT_C213861,,Adrenal Gland Polymorphic Post-Transplant Lymphoproliferative Disorder,NCIT:C213861,class
http://purl.obolibrary.org/obo/NCIT_C213587,ncit,NCIT,NCIT_C213587,,Adrenal Gland Rhabdomyosarcoma,NCIT:C213587,class
http://purl.obolibrary.org/obo/NCIT_C156956,ncit,NCIT,NCIT_C156956,,Adrenal Gland Sarcoma,NCIT:C156956,class
http://purl.obolibrary.org/obo/NCIT_C156944,ncit,NCIT,NCIT_C156944,,Adrenal Gland Schwannoma,NCIT:C156944,class
http://purl.obolibrary.org/obo/NCIT_C4856,ncit,NCIT,NCIT_C4856,,Adrenal Medulla Neoplasm,NCIT:C4856,class
http://purl.obolibrary.org/obo/NCIT_C2860,ncit,NCIT,NCIT_C2860,,Adrenal Rest Tumor,NCIT:C2860,class
http://purl.obolibrary.org/obo/NCIT_C7964,ncit,NCIT,NCIT_C7964,,Adult Acute Basophilic Leukemia,NCIT:C7964,class
http://purl.obolibrary.org/obo/NCIT_C7963,ncit,NCIT,NCIT_C7963,,Adult Acute Eosinophilic Leukemia,NCIT:C7963,class
http://purl.obolibrary.org/obo/NCIT_C9153,ncit,NCIT,NCIT_C9153,,Adult Acute Erythroid Leukemia,NCIT:C9153,class
http://purl.obolibrary.org/obo/NCIT_C4967,ncit,NCIT,NCIT_C4967,,Adult Acute Lymphoblastic Leukemia,NCIT:C4967,class
http://purl.obolibrary.org/obo/NCIT_C7965,ncit,NCIT,NCIT_C7965,,Adult Acute Megakaryoblastic Leukemia,NCIT:C7965,class
http://purl.obolibrary.org/obo/NCIT_C7319,ncit,NCIT,NCIT_C7319,,Adult Acute Monoblastic and Monocytic Leukemia,NCIT:C7319,class
http://purl.obolibrary.org/obo/NCIT_C9156,ncit,NCIT,NCIT_C9156,,Adult Acute Monoblastic Leukemia,NCIT:C9156,class
http://purl.obolibrary.org/obo/NCIT_C8263,ncit,NCIT,NCIT_C8263,,Adult Acute Monocytic Leukemia,NCIT:C8263,class
http://purl.obolibrary.org/obo/NCIT_C68697,ncit,NCIT,NCIT_C68697,,Adult Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB-MYH11,NCIT:C68697,class
http://purl.obolibrary.org/obo/NCIT_C7961,ncit,NCIT,NCIT_C7961,,Adult Acute Myeloid Leukemia with Maturation,NCIT:C7961,class
http://purl.obolibrary.org/obo/NCIT_C8303,ncit,NCIT,NCIT_C8303,,Adult Acute Myeloid Leukemia with Minimal Differentiation,NCIT:C8303,class
http://purl.obolibrary.org/obo/NCIT_C225016,ncit,NCIT,NCIT_C225016,,Adult Acute Myeloid Leukemia with NPM1-MLF1,NCIT:C225016,class
http://purl.obolibrary.org/obo/NCIT_C68700,ncit,NCIT,NCIT_C68700,,Adult Acute Myeloid Leukemia with Recurrent Genetic Abnormalities,NCIT:C68700,class
http://purl.obolibrary.org/obo/NCIT_C68698,ncit,NCIT,NCIT_C68698,,Adult Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11,NCIT:C68698,class
http://purl.obolibrary.org/obo/NCIT_C225010,ncit,NCIT,NCIT_C225010,,Adult Acute Myeloid Leukemia with t(8;16)(p11.2;p13.3); KAT6A-CREBBP,NCIT:C225010,class
http://purl.obolibrary.org/obo/NCIT_C68699,ncit,NCIT,NCIT_C68699,,Adult Acute Myeloid Leukemia with t(8;21)(q22;q22.1); RUNX1-RUNX1T1,NCIT:C68699,class
http://purl.obolibrary.org/obo/NCIT_C68696,ncit,NCIT,NCIT_C68696,,Adult Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A,NCIT:C68696,class
http://purl.obolibrary.org/obo/NCIT_C9380,ncit,NCIT,NCIT_C9380,,Adult Acute Myeloid Leukemia without Maturation,NCIT:C9380,class
http://purl.obolibrary.org/obo/NCIT_C9154,ncit,NCIT,NCIT_C9154,,Adult Acute Myeloid Leukemia,NCIT:C9154,class
http://purl.obolibrary.org/obo/NCIT_C7962,ncit,NCIT,NCIT_C7962,,Adult Acute Myelomonocytic Leukemia,NCIT:C7962,class
http://purl.obolibrary.org/obo/NCIT_C9155,ncit,NCIT,NCIT_C9155,,Adult Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML-RARA,NCIT:C9155,class
http://purl.obolibrary.org/obo/NCIT_C208353,ncit,NCIT,NCIT_C208353,,Adult Acute Promyelocytic Leukemia,NCIT:C208353,class
http://purl.obolibrary.org/obo/NCIT_C188949,ncit,NCIT,NCIT_C188949,,Adult Adamantinomatous Craniopharyngioma,NCIT:C188949,class
http://purl.obolibrary.org/obo/NCIT_C7943,ncit,NCIT,NCIT_C7943,,Adult Alveolar Soft Part Sarcoma,NCIT:C7943,class
http://purl.obolibrary.org/obo/NCIT_C8275,ncit,NCIT,NCIT_C8275,,Adult Anaplastic (Malignant) Meningioma,NCIT:C8275,class
http://purl.obolibrary.org/obo/NCIT_C8257,ncit,NCIT,NCIT_C8257,,Adult Anaplastic Astrocytoma,NCIT:C8257,class
http://purl.obolibrary.org/obo/NCIT_C8269,ncit,NCIT,NCIT_C8269,,Adult Anaplastic Ependymoma,NCIT:C8269,class
http://purl.obolibrary.org/obo/NCIT_C27367,ncit,NCIT,NCIT_C27367,,Adult Anaplastic Large Cell Lymphoma,NCIT:C27367,class
http://purl.obolibrary.org/obo/NCIT_C8270,ncit,NCIT,NCIT_C8270,,Adult Anaplastic Oligodendroglioma,NCIT:C8270,class
http://purl.obolibrary.org/obo/NCIT_C9040,ncit,NCIT,NCIT_C9040,,Adult Angiosarcoma,NCIT:C9040,class
http://purl.obolibrary.org/obo/NCIT_C188930,ncit,NCIT,NCIT_C188930,,"Adult Astroblastoma, MN1-Altered",NCIT:C188930,class
http://purl.obolibrary.org/obo/NCIT_C7049,ncit,NCIT,NCIT_C7049,,Adult Astrocytic Tumor,NCIT:C7049,class
http://purl.obolibrary.org/obo/NCIT_C6852,ncit,NCIT,NCIT_C6852,,Adult Atypical Meningioma,NCIT:C6852,class
http://purl.obolibrary.org/obo/NCIT_C114819,ncit,NCIT,NCIT_C114819,,Adult B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1,NCIT:C114819,class
http://purl.obolibrary.org/obo/NCIT_C9143,ncit,NCIT,NCIT_C9143,,Adult B Acute Lymphoblastic Leukemia,NCIT:C9143,class
http://purl.obolibrary.org/obo/NCIT_C7338,ncit,NCIT,NCIT_C7338,,Adult B Lymphoblastic Lymphoma,NCIT:C7338,class
http://purl.obolibrary.org/obo/NCIT_C5116,ncit,NCIT,NCIT_C5116,,Adult Benign Brain Neoplasm,NCIT:C5116,class
http://purl.obolibrary.org/obo/NCIT_C5797,ncit,NCIT,NCIT_C5797,,Adult Benign Brain Stem Neoplasm,NCIT:C5797,class
http://purl.obolibrary.org/obo/NCIT_C5796,ncit,NCIT,NCIT_C5796,,Adult Benign Cerebellar Neoplasm,NCIT:C5796,class
http://purl.obolibrary.org/obo/NCIT_C6218,ncit,NCIT,NCIT_C6218,,Adult Benign Cerebral Neoplasm,NCIT:C6218,class
http://purl.obolibrary.org/obo/NCIT_C36099,ncit,NCIT,NCIT_C36099,,Adult Botryoid-Type Embryonal Rhabdomyosarcoma,NCIT:C36099,class
http://purl.obolibrary.org/obo/NCIT_C9372,ncit,NCIT,NCIT_C9372,,Adult Brain Ependymoma,NCIT:C9372,class
http://purl.obolibrary.org/obo/NCIT_C9375,ncit,NCIT,NCIT_C9375,,Adult Brain Glioblastoma,NCIT:C9375,class
http://purl.obolibrary.org/obo/NCIT_C7710,ncit,NCIT,NCIT_C7710,,Adult Brain Neoplasm,NCIT:C7710,class
http://purl.obolibrary.org/obo/NCIT_C9376,ncit,NCIT,NCIT_C9376,,Adult Brain Oligodendroglioma,NCIT:C9376,class
http://purl.obolibrary.org/obo/NCIT_C6954,ncit,NCIT,NCIT_C6954,,Adult Brain Stem Astrocytoma,NCIT:C6954,class
http://purl.obolibrary.org/obo/NCIT_C9091,ncit,NCIT,NCIT_C9091,,Adult Brain Stem Glioma,NCIT:C9091,class
http://purl.obolibrary.org/obo/NCIT_C9370,ncit,NCIT,NCIT_C9370,,Adult Brain Stem Gliosarcoma,NCIT:C9370,class
http://purl.obolibrary.org/obo/NCIT_C9371,ncit,NCIT,NCIT_C9371,,Adult Brain Stem Mixed Glioma,NCIT:C9371,class
http://purl.obolibrary.org/obo/NCIT_C5967,ncit,NCIT,NCIT_C5967,,Adult Brain Stem Neoplasm,NCIT:C5967,class
http://purl.obolibrary.org/obo/NCIT_C7954,ncit,NCIT,NCIT_C7954,,Adult Burkitt Leukemia,NCIT:C7954,class
http://purl.obolibrary.org/obo/NCIT_C9062,ncit,NCIT,NCIT_C9062,,Adult Burkitt Lymphoma,NCIT:C9062,class
http://purl.obolibrary.org/obo/NCIT_C45747,ncit,NCIT,NCIT_C45747,,Adult Cardiac Cellular Rhabdomyoma,NCIT:C45747,class
http://purl.obolibrary.org/obo/NCIT_C5793,ncit,NCIT,NCIT_C5793,,Adult Central Nervous System Choriocarcinoma,NCIT:C5793,class
http://purl.obolibrary.org/obo/NCIT_C5790,ncit,NCIT,NCIT_C5790,,Adult Central Nervous System Embryonal Carcinoma,NCIT:C5790,class
http://purl.obolibrary.org/obo/NCIT_C5411,ncit,NCIT,NCIT_C5411,,"Adult Central Nervous System Embryonal Tumor, Not Otherwise Specified",NCIT:C5411,class
http://purl.obolibrary.org/obo/NCIT_C6285,ncit,NCIT,NCIT_C6285,,Adult Central Nervous System Germ Cell Tumor,NCIT:C6285,class
http://purl.obolibrary.org/obo/NCIT_C27401,ncit,NCIT,NCIT_C27401,,Adult Central Nervous System Immature Teratoma,NCIT:C27401,class
http://purl.obolibrary.org/obo/NCIT_C27400,ncit,NCIT,NCIT_C27400,,Adult Central Nervous System Mature Teratoma,NCIT:C27400,class
http://purl.obolibrary.org/obo/NCIT_C115253,ncit,NCIT,NCIT_C115253,,Adult Central Nervous System Melanocytic Neoplasm,NCIT:C115253,class
http://purl.obolibrary.org/obo/NCIT_C27402,ncit,NCIT,NCIT_C27402,,Adult Central Nervous System Mixed Germ Cell Tumor,NCIT:C27402,class
http://purl.obolibrary.org/obo/NCIT_C5131,ncit,NCIT,NCIT_C5131,,Adult Central Nervous System Neoplasm,NCIT:C5131,class
http://purl.obolibrary.org/obo/NCIT_C9183,ncit,NCIT,NCIT_C9183,,"Adult Central Nervous System Solitary Fibrous Tumor, Grade 3",NCIT:C9183,class
http://purl.obolibrary.org/obo/NCIT_C5794,ncit,NCIT,NCIT_C5794,,Adult Central Nervous System Teratoma,NCIT:C5794,class
http://purl.obolibrary.org/obo/NCIT_C5968,ncit,NCIT,NCIT_C5968,,Adult Cerebellar Neoplasm,NCIT:C5968,class
http://purl.obolibrary.org/obo/NCIT_C8265,ncit,NCIT,NCIT_C8265,,Adult Cholangiocarcinoma,NCIT:C8265,class
http://purl.obolibrary.org/obo/NCIT_C8568,ncit,NCIT,NCIT_C8568,,Adult Choroid Plexus Neoplasm,NCIT:C8568,class
http://purl.obolibrary.org/obo/NCIT_C69138,ncit,NCIT,NCIT_C69138,,Adult Classic Hodgkin Lymphoma,NCIT:C69138,class
http://purl.obolibrary.org/obo/NCIT_C27370,ncit,NCIT,NCIT_C27370,,Adult Clear Cell Sarcoma of Soft Tissue,NCIT:C27370,class
http://purl.obolibrary.org/obo/NCIT_C114987,ncit,NCIT,NCIT_C114987,,Adult Combined Hepatocellular Carcinoma and Cholangiocarcinoma,NCIT:C114987,class
http://purl.obolibrary.org/obo/NCIT_C4010,ncit,NCIT,NCIT_C4010,,Adult Craniopharyngioma,NCIT:C4010,class
http://purl.obolibrary.org/obo/NCIT_C7504,ncit,NCIT,NCIT_C7504,,Adult Cystic Nephroma,NCIT:C7504,class
http://purl.obolibrary.org/obo/NCIT_C9012,ncit,NCIT,NCIT_C9012,,Adult Cystic Teratoma,NCIT:C9012,class
http://purl.obolibrary.org/obo/NCIT_C27373,ncit,NCIT,NCIT_C27373,,Adult Desmoplastic Small Round Cell Tumor,NCIT:C27373,class
http://purl.obolibrary.org/obo/NCIT_C7174,ncit,NCIT,NCIT_C7174,,Adult Diffuse Astrocytoma,NCIT:C7174,class
http://purl.obolibrary.org/obo/NCIT_C188927,ncit,NCIT,NCIT_C188927,,"Adult Diffuse Hemispheric Glioma, H3 G34-Mutant",NCIT:C188927,class
http://purl.obolibrary.org/obo/NCIT_C188925,ncit,NCIT,NCIT_C188925,,Adult Diffuse Intrinsic Pontine Glioma,NCIT:C188925,class
http://purl.obolibrary.org/obo/NCIT_C7615,ncit,NCIT,NCIT_C7615,,Adult Diffuse Large B-Cell Lymphoma,NCIT:C7615,class
http://purl.obolibrary.org/obo/NCIT_C7872,ncit,NCIT,NCIT_C7872,,Adult Diffuse Large Cell Lymphoma,NCIT:C7872,class
http://purl.obolibrary.org/obo/NCIT_C188923,ncit,NCIT,NCIT_C188923,,"Adult Diffuse Midline Glioma, H3 K27-Altered",NCIT:C188923,class
http://purl.obolibrary.org/obo/NCIT_C222663,ncit,NCIT,NCIT_C222663,,"Adult Diffuse Midline Glioma, H3 K27-Mutant",NCIT:C222663,class
http://purl.obolibrary.org/obo/NCIT_C210639,ncit,NCIT,NCIT_C210639,,Adult Diffuse Midline Glioma,NCIT:C210639,class
http://purl.obolibrary.org/obo/NCIT_C7871,ncit,NCIT,NCIT_C7871,,Adult Diffuse Mixed Cell Lymphoma,NCIT:C7871,class
http://purl.obolibrary.org/obo/NCIT_C215209,ncit,NCIT,NCIT_C215209,,Adult Diffuse Pediatric-Type High Grade Glioma MYCN,NCIT:C215209,class
http://purl.obolibrary.org/obo/NCIT_C215210,ncit,NCIT,NCIT_C215210,,Adult Diffuse Pediatric-Type High Grade Glioma RTK1,NCIT:C215210,class
http://purl.obolibrary.org/obo/NCIT_C215211,ncit,NCIT,NCIT_C215211,,Adult Diffuse Pediatric-Type High Grade Glioma RTK2,NCIT:C215211,class
http://purl.obolibrary.org/obo/NCIT_C215208,ncit,NCIT,NCIT_C215208,,"Adult Diffuse Pediatric-Type High Grade Glioma, H3-Wildtype and IDH-Wildtype",NCIT:C215208,class
http://purl.obolibrary.org/obo/NCIT_C3464,ncit,NCIT,NCIT_C3464,,Adult Diffuse Small Cleaved Cell Lymphoma,NCIT:C3464,class
http://purl.obolibrary.org/obo/NCIT_C188932,ncit,NCIT,NCIT_C188932,,Adult Dysembryoplastic Neuroepithelial Tumor,NCIT:C188932,class
http://purl.obolibrary.org/obo/NCIT_C188457,ncit,NCIT,NCIT_C188457,,"Adult EBV-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified",NCIT:C188457,class
http://purl.obolibrary.org/obo/NCIT_C8290,ncit,NCIT,NCIT_C8290,,"Adult Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",NCIT:C8290,class
http://purl.obolibrary.org/obo/NCIT_C68690,ncit,NCIT,NCIT_C68690,,Adult Ependymal Tumor,NCIT:C68690,class
http://purl.obolibrary.org/obo/NCIT_C9092,ncit,NCIT,NCIT_C9092,,Adult Ependymoma,NCIT:C9092,class
http://purl.obolibrary.org/obo/NCIT_C114923,ncit,NCIT,NCIT_C114923,,Adult Epithelioid Hemangioendothelioma,NCIT:C114923,class
http://purl.obolibrary.org/obo/NCIT_C7944,ncit,NCIT,NCIT_C7944,,Adult Epithelioid Sarcoma,NCIT:C7944,class
http://purl.obolibrary.org/obo/NCIT_C68694,ncit,NCIT,NCIT_C68694,,Adult Erythroleukemia,NCIT:C68694,class
http://purl.obolibrary.org/obo/NCIT_C4261,ncit,NCIT,NCIT_C4261,,Adult Extracardiac Rhabdomyoma,NCIT:C4261,class
http://purl.obolibrary.org/obo/NCIT_C7924,ncit,NCIT,NCIT_C7924,,Adult Extraskeletal Myxoid Chondrosarcoma,NCIT:C7924,class
http://purl.obolibrary.org/obo/NCIT_C7925,ncit,NCIT,NCIT_C7925,,Adult Extraskeletal Osteosarcoma,NCIT:C7925,class
http://purl.obolibrary.org/obo/NCIT_C114807,ncit,NCIT,NCIT_C114807,,Adult Favorable Prognosis Hodgkin Lymphoma,NCIT:C114807,class
http://purl.obolibrary.org/obo/NCIT_C114992,ncit,NCIT,NCIT_C114992,,Adult Fibrolamellar Carcinoma,NCIT:C114992,class
http://purl.obolibrary.org/obo/NCIT_C7809,ncit,NCIT,NCIT_C7809,,Adult Fibrosarcoma,NCIT:C7809,class
http://purl.obolibrary.org/obo/NCIT_C27363,ncit,NCIT,NCIT_C27363,,Adult Ganglioglioma,NCIT:C27363,class
http://purl.obolibrary.org/obo/NCIT_C188947,ncit,NCIT,NCIT_C188947,,Adult Ganglioneuroma,NCIT:C188947,class
http://purl.obolibrary.org/obo/NCIT_C114777,ncit,NCIT,NCIT_C114777,,Adult Germ Cell Tumor,NCIT:C114777,class
http://purl.obolibrary.org/obo/NCIT_C5792,ncit,NCIT,NCIT_C5792,,Adult Germinoma,NCIT:C5792,class
http://purl.obolibrary.org/obo/NCIT_C68702,ncit,NCIT,NCIT_C68702,,Adult Giant Cell Glioblastoma,NCIT:C68702,class
http://purl.obolibrary.org/obo/NCIT_C9094,ncit,NCIT,NCIT_C9094,,Adult Glioblastoma,NCIT:C9094,class
http://purl.obolibrary.org/obo/NCIT_C68701,ncit,NCIT,NCIT_C68701,,Adult Gliosarcoma,NCIT:C68701,class
http://purl.obolibrary.org/obo/NCIT_C71299,ncit,NCIT,NCIT_C71299,,Adult Grade 1 Meningioma,NCIT:C71299,class
http://purl.obolibrary.org/obo/NCIT_C71304,ncit,NCIT,NCIT_C71304,,Adult Grade 2 Meningioma,NCIT:C71304,class
http://purl.obolibrary.org/obo/NCIT_C71305,ncit,NCIT,NCIT_C71305,,Adult Grade 3 Meningioma,NCIT:C71305,class
http://purl.obolibrary.org/obo/NCIT_C115150,ncit,NCIT,NCIT_C115150,,Adult Grade III Lymphomatoid Granulomatosis,NCIT:C115150,class
http://purl.obolibrary.org/obo/NCIT_C66750,ncit,NCIT,NCIT_C66750,,Adult Granulosa Cell Tumor,NCIT:C66750,class
http://purl.obolibrary.org/obo/NCIT_C213350,ncit,NCIT,NCIT_C213350,,Adult Hepatoblastoma,NCIT:C213350,class
http://purl.obolibrary.org/obo/NCIT_C7956,ncit,NCIT,NCIT_C7956,,Adult Hepatocellular Carcinoma,NCIT:C7956,class
http://purl.obolibrary.org/obo/NCIT_C114993,ncit,NCIT,NCIT_C114993,,Adult Hepatocellular Pleomorphic Carcinoma,NCIT:C114993,class
http://purl.obolibrary.org/obo/NCIT_C141226,ncit,NCIT,NCIT_C141226,,Adult Hodgkin Lymphoma by Ann Arbor Stage,NCIT:C141226,class
http://purl.obolibrary.org/obo/NCIT_C7702,ncit,NCIT,NCIT_C7702,,Adult Hodgkin Lymphoma,NCIT:C7702,class
http://purl.obolibrary.org/obo/NCIT_C7873,ncit,NCIT,NCIT_C7873,,Adult Immunoblastic Lymphoma,NCIT:C7873,class
http://purl.obolibrary.org/obo/NCIT_C8289,ncit,NCIT,NCIT_C8289,,Adult Infiltrating Astrocytic Tumor,NCIT:C8289,class
http://purl.obolibrary.org/obo/NCIT_C114778,ncit,NCIT,NCIT_C114778,,Adult Intracranial Germ Cell Tumor,NCIT:C114778,class
http://purl.obolibrary.org/obo/NCIT_C9374,ncit,NCIT,NCIT_C9374,,Adult Intracranial Meningioma,NCIT:C9374,class
http://purl.obolibrary.org/obo/NCIT_C5478,ncit,NCIT,NCIT_C5478,,Adult Intracranial Neoplasm,NCIT:C5478,class
http://purl.obolibrary.org/obo/NCIT_C6180,ncit,NCIT,NCIT_C6180,,Adult Kidney Wilms Tumor,NCIT:C6180,class
http://purl.obolibrary.org/obo/NCIT_C27278,ncit,NCIT,NCIT_C27278,,Adult L1 Acute Lymphoblastic Leukemia,NCIT:C27278,class
http://purl.obolibrary.org/obo/NCIT_C114581,ncit,NCIT,NCIT_C114581,,Adult L2 Acute Lymphoblastic Leukemia,NCIT:C114581,class
http://purl.obolibrary.org/obo/NCIT_C114929,ncit,NCIT,NCIT_C114929,,Adult Langerhans Cell Histiocytosis,NCIT:C114929,class
